name	review	raiting	quality
Beverly Hills Ninja (1997)	"more to offer than jokes involving head and groin injuries. Perhaps his choice in films were poor but to don't deny him the recognition of his talent is unfair. Watch the movie and you'll see Farley display all the qualities of a great comedian: intelligence, timing, pathos.  He was a tremendous talent and I will miss him very much. this film for Chris Rock. Rock's performance is perfect, despite being too small of a role. Farley's performance is perfect as the bumbling but good-hearted ""Great White Ninja."" Even the chicken's performance is perfect. If you find the concept of a fat, white ninja involved in an Asian gang war mildly provocative, check your brain at the door and enjoy. so much time reviewing it. Don't see this movie hoping for a great story or accurate ninja fighting action, or compelling drama like some of the commentors here seem dissapointed with. Take the stick out yer bum and relax. Just enjoy Chris Farley at his best. Few movies have ever made me laugh harder. I'm not an aged 8-14 male. a fifth degree black belt (godan) and on many occasions have felt as goofy and clumsy as Farley's character in this funny gem.  I truly love this movie, except it really saddens me to think Farley is not with us anymore.  This guy was great.  Rest in Peace big fellow. Thanks for this great, silly, funny movie. children. Beverly Hills Ninja, however is appropriate for most children 10 and over. Pretty mild by today's standards.One of my favorite performances in this movie is the work of supporting actor Robin Shou. He is a great straight man and shows great martial arts skills as well as comedic timing. Chris Rock also has a small roll in this film. "	5.5	0
Metro (1997)	"narrative in Metro is very much serious and the standard cop thriller we'd come to expect.Overall, Metro is not a bad effort and the action sequences are well executed. Murphy gives a surprising turn and performance as Roaper and thus it makes a change to see him in an almost completely non-comedic role, which he does well in.Not bad indeed. good performances from the whole cast. Murphy, in what I think is one of his better roles, gives us his comedic touch, but this is more of a dramatic, serious role for him. I saw not Murphy, but Scott Roper, throughout the whole movie. A sure sign that an actor is doing his job quite well! - Murphy is superb. he´s complaining too much. If he dies in ""Metro"" or not, I´ll let you figure out for yourself. Back to ""Metro"" now. If you don´t expect any clever ideas, just some good action sequences with a silly plot, it´s not that bad. But on the other hand, not that good either.* * ½ out of * * * * * bathroom mirror searching for something. The music swells. She starts to close it and what does the viewer expect? To see the face of the killer when the mirror closes. But nada. Those are really refreshing bits.Murphy's performance is quite solid, the story is what to expect from an action movie and refreshed, as I said, by the bits above. HILLS COP movies, but he sure seems a lot like him. It also steals elements from some of his earlier films. In my opinion, this is a guy movie. The women will probally be bored by the non-stop action and the fact that the only woman in the movie is Eddie Murphy's girlfriend, but action fans will LOVE this movie!!! "	5.5	0
Machine, The (1994)	"""Welcome!"" cheerily.  The HUD from the machine's point of view displays 1P and Hi Score.  The Robocop-style machine whirring in the Hardman gear as Raimi actually gets into a fistfight (!) with the machine... there is never any ""set 'em up, knock 'em down"" standard cue that *these* are the jokes... but there they are.  Dig in. kinda adds to the charm.Final word goes out to Mr Dourif, who steals every scene he is in. He's funny, creepy, pathetic and totally manic. I have a feeling Norrington just let Dourif go wild in the role.TTKK's Bottomline - If you like sci-fi/horror mixed with a bit of cheese and some laughs, you can't go wrong with Death Machine in various movies (Alien : Resurrection, The Prophecy III), series (Star Trek : Voyager) and even a game (Myst III : Exile), all in which he put down a fantastic performance, even when the movie or series wasn't upto much good. (Voyager, Alien 4 and The Prophecy 3 for example) If I had ten thumbs, I'd put them all up! imagination. There ARE some fairly bloody moments but I don't think this film really deserves the 18 certificate, I've seen worse in 15-rated movies.The film remains constantly engaging, has strong actors all round and is directed very well. A great script with quite a lot of comedy moments sets this film apart from other low-budget sci-fi horror movies. Great fun. get you ! If this movie reminds you of some other classics , namely –Hardware , Alien , Carpenter's movies ,you are on the right track , as all the actors even bear the familiar names ,e.g. Scott Ridley , Yutani , Carpenter etc. Briefly , still fresh , amusing , and above all, hardcore , and utterly bleak ! "	5.7	0
Stranger, The (1994)	"the best role in here, in my opinion. Reed did a nice job of acting but I didn't care for her persona. Kudos to Richard Leiterman for his photography.What I didn't understand was the movie's ""R"" rating. There was very little profanity in here, very little blood and no nudity. What gives? It did read ""R"" on my VHS tape. film too. becomes, Reed shines, easily gathering in acting honours with a subtly layered and credible performance, and O'Quinn also acts well, especially in light of his written dialogue. Richard Leiterman's cinematography is expert as always and fitting underscoring is contributed by Joseph Conlan, but the scenario's collapse into nearly total incongruity and odd character metamorphosis becomes too great of a handicap. The woman's drunken ex-husband soon arrives on the scene and begins to mess with Pierce.At one stage Pierce is innocently making ""vegeburgers"". The husband enters. Pierce resumes making vegeburgers. The husband then assaults Pierce. Little chunks of half-eaten vegeburger call fall from Pierce's mouth. The fight abruptly ends without showing the outcome. This is as good as the film gets. my fav. actor Pierce Brosnan is in it!! "	5.7	0
Falling in Love Again (1980)	"abandon their used-to-be forever love. This discovery will rekindle his old feelings for her, and thus it will also make her love him back again for their old times' sake.For every loving couple, whose love is expired through time must have experienced these searchings for a cure of lost-love crisis in their relationship. If not yet, now is the time. at time of release by some reviewers - while conversely, some real celluloid stinkers have enjoyed critical support. The reasons for this were never clear to me as a paying film-goer. I recommend this heartily to all. (And remember to remain through the credits for the unforgettable closing song, a lost classic from Johnny Mathis, Carol Connors and Michel LeGrand.) horrendously bad, including Pfeiffer and her ridiculous British accent, and while the actors in the present day are good, they don't get a lot of time on screen.On top of that, processions are slow and the film is a real sleeper, so I would recommend people to stay away from it if you're not obsessed with Pfeiffers early movie work. in a good way either. Eliott G only has little face time. Yet Narrates through-out. The ""older woman/kisser"" is way hotter than Michelle P.I count nine, so far. The list is almost endless.This movie goes on my all-time-stinker list.Only watch it for the insane novelty of it.It's like those bowery boy movies from the 1940's only not funny.Yuck....................................What a stinker. "	5.2	0
Cement Garden, The (1993)	"young. The dialogue can be quite awkward at times but the actors make the best of it. The film does become more surreal as it moves along, and while the ending of the film is not really a surprise; it still does manage to provide a shock. Overall, The Cement Garden is an excellent adaptation and well worth a look. is so successful. To add to the incestuous overtones, Gainsbourg is Birkin's niece, and first gained notoriety duetting with her legendary father Serge on a pop ditty titled ""Lemon Incest"" while barely in her teens. The layers continue by Birkin casting his own son Ned as the younger cross-dressing brother. This is a very strange and beautiful movie. Highly recommended. set in the sixties or the nineties. The overall feel is one of banality, lethargy, and a total absence of passion or vitality. Perhaps it's only in a situation like this that the relationship Jack and Julie have can flourish, and Jack can transform from a petulant, self-absorbed boy to a responsible, loving young man. Strange atmosphere, but very rewarding. the cross-dressing younger brother, and his sub-plot is not developed, which is probably just as well since he exhibits little talent. I suppose this is included to emphasize the point that in a family untrammeled by conventional moralities, each individual is accepted with whatever modus operandi ""works"" for him or her. Not an altogether bad idea when one considers it... the acting. I think some who have found any serious fault in the production are just trying to justify their uncomfortable feelings about the subject matter.Anyway, read the other comments, choose for yourself whether or not you care to watch it. But, if you are not put off by the subject matter, you will find a beautiful and sad story. "	7.2	0
Dante's Peak (1997)	feet wouldn't reach the foot pedals!) but you just go along for the ride and enjoy the tension and special effects even if the story gets a little hokey.It might not be the most intelligent film, but it's very entertaining 109 minutes, and that's the name of the business. It's good escapist fare, and that's all. It's worth two looks. lava? The answer is yes but just barely. Dedication means that you stay with the truck and the NASA signal device for at least 2 or 3 days until someone can drag you out and also get the family you were trying to save. Then you can go sea fishing after your compound fracture heals. This is a great movie. having enough integrity to make an entertaining film within the boundaries of scientific accuracy. And face it, you don't go to a movie like Dante's Peak to see insightful drama, or peer deep into the human psyche. The people and the volcano play off each other very nicely. It's not often you get a film with both chemistry and physics. bass sound effects.It's not a life-changing film by any means, but as disaster movies go it's one of the best, has an occasionally spooky score and entertains really well despite Brosnan taking it all so seriously. I would have given it a higher rating if they killed the dog (more original) and deleted the annoying Grant Heslov's utterly pointless character. lacking in substance too and almost condescending to the viewer. But, as I said, not all the writing is bad: an example is the excellent delivery of a reference to Pompei by one of Harry and Paul's colleagues and another's excitement over Rachel's regular coffee deliveries.In the end, when this movie is bad, it's bad, but in general it's good. 	5.9	0
Meet Wally Sparks (1997)	"what you see on these shows. But it's actually done with a gentle hand. There were some lost opportunities in this film to make some valid points. As did those two other far better satirical films which Meet Wally Sparks liberally borrowed from.Still fans of the late Rodney Dangerfeld will respect the film and will some others, just not enough. Tony Danza reprising his role as Tony from ""Taxi"" doing a Rodney Dangerfield impression.  Oh, and lest it be overlooked, RODNEY FRIGGIN' DANGERFIELD.Come on.  It's goofy, it's fun, it doesn't cost more than the price of a pack of cigarettes to own.  Rodney and Oscar may not mix, but live-action cartoons and Rodney go pretty well together. of the greatest stand-up comedians ever. It's just too bad that he never made a funny film after ""Back To School"". The fact that he co-wrote the screenplay to this movie does not help his legacy. He made a wise move by not appearing in ""Caddyshack II"" (1987), but somehow his fate with future movies was not as well-thought- out. it was a funny movie,and a few scenes were very funny. it's never boring or stupid. there are a few,and i do mean few scenes that are unfunny,but not stupid. the plot holes are the only thing that keeps this movie from a bulls-eye,but it still has a number of laughs. i give meet wally sparks **1/2 out of **** priceless!  Sure, this is another outrageous comedy with the plot structure of a TV sitcom, but with Rodney in the front seat--How can you possibly go wrong?  Also, keep your eye out for cameos by numerous talk show hosts and a special appearance by Burt Reynolds in one of his worst wigs...LOL.My score:  8 (out of 10) "	5.2	0
Amos & Andrew (1993)	"Montgomery bone-chillingly brings to life in one of her best performances, burying her Samantha Stephens image forever. Strong support is also provided by screen veterans Dorothy McGuire, Pat Morita, and Ray Walston but it is the Emmy-nominated performances by Douglas and Montgomery that are the main selling points here. It's no CUCKOO'S NEST, but it is an entertaining second cousin. a few. The best scenes in this movie are between stubborn ""Amos Lasher"" (Kirk) and ""Daisy Daws"" (Liz) who butt heads more than once.  Dorothy McGuire gives a touching performance as a lonely woman who falls for Amos.  Not only good drama but a movie with a social message as well regarding the treatment of our senior citizens. good to see that these folks still had it no matter their age, and to see the big screen's most famous gladiator meet the small screen's most famous witch (and she's a REAL witch here). Also starring Dorothy McGuire (of ""Gentleman's Agreement""), Pat Morita (of the ""Karate Kid"" movies) and Ray Walston (Mr. Hand in ""Fast Times at Ridgemont High""). after you! watch older folks get beat up?Amos isn't the best senior-cast film I've seen, and in general, I watch a lot of them. It's meant to be exciting-and at times it is-but all in all, it's mostly sad. You're better off renting films with younger versions of the stars, unless you go in for depressing old-people movies, like Wrestling Ernest Hemingway. "	7.1	0
Prefontaine (1997)	"process, like Pre, made a powerful and lasting impression: Karen Silkwood.Coincidentally, Pre's fate and Karen's fate were tragically similar, and only six months apart.  In both ""Prefontaine"" and ""Silkwood"", the message to the rest of us ordinary mortals is: don't underestimate your life; do your best; and make each day count.  You never know when ""fate"" may intervene. so with this film. Pre emerges a gifted, young, confused but determined individual who inspires not through his athletic performances but through the strength of his character and what he did for amateur athletics. The ending doesn't so much jerk tears from the viewer as it allows them to flow freely and copiously. An underrated, lost gem of a film. run. If memory serves, the release also had a woefully limited marketing budget.An athletic apparel store in Boston has a glass case which displays one of Steve Prefontaine's running singlets. It made me pause to see it there, an inanimate object which once clothed someone so highly animated. This film does a decent job of bringing life to that persona. is just a backdrop, a supplement to my race against myself, my own times, and my fellow runners.  They push me, I push them, like Viren does Pre.  This movie captures all of the aspects of a race and the qualities of a true runner. If you run for fun, your drive to strive will reach unfathomable levels. embraced challenge and competition, propelled himself to the top, and then his ultimate fate.To measure a movie's success, I take note of my thoughts the following day. Anyone watching ""Prefontaine"" in 1972 run the 5000 could not help but be inspired. And now in the late 1990's, the movie ""Prefontaine"" refreshes that inspiration. A very well done dramatization and documentary. "	6.8	0
Tickle in the Heart, A (1996)	the movie is in black and white. I don't see the point. Color would have added so much more to the picture. The music is historic, but they are not recreating the olden days. All the scenes are contemporary. So just film it in color, nothing lost!!!It is certainly worth seeing for the musical value and the historical extra value. 	8.1	1
Guantanamera (1994)	"(or just to hear the Cuban dialect, with its dropping of esses). But anything looking at people's individuals lives and how policies have affected them gets praise from me. We see how people have to abide by food rationing, among other things (of course, this is mainly due to the US blockade against the island). So I recommend this film. humour with the corpse, near the end, really grows an uneasy feel on you. All these lines are perfectly integrated by a well managed road trip, and a good adaptation of an eternal song, which incidentally is an avatar for the cuban soul.This is like an Italian post-modern ""sweet"" film, but better, because it is more meaningful.My opinion: 4/5 http://www.7eyes.wordpress.com in daily Cuban life.The Director went beyond official parameters and adopted a critical attitude before the difficulties faced by people in actual Cuba.It is like Gutierrez Alea tells us: ""let's laugh of our disgrace."" Gutierrez Alea earned two things with this movie: the laugh of the audience, and the ire the President of his country in one of his speeches mad because he fears he won't be able to realize his time schedule. His character is good for a smile.The Cuban film Guantanamera` wants to be everything: comedy, romance and a satire on the communist system in Cuba. It's half-baked but ... nice. And I was surprised about the actors: they did a good job and obviously they enjoyed it. road and the jauntily resigned renditions of the title song, which makes for good but not very provocative entertainment. The film seems to look back more than forward, with a pervasive sense of quiet nostalgia and regret about it, although there's also a gentle postivism that things can be overcome (with no thanks to the political infrastructure, it subtly suggests). "	6.9	0
McHale's Navy (1997)	" Movies of this type are called ""guilty pleasures.""  They're supposed to be fun.  Having said that, one man's fun is another man's Bergman.  This movie isn't going to be everyone's cup of tea but it isn't a bad movie.  Just take it for what it is--a little bit of fun, a little bit of fantasy. movies from low budget yet entertaining disasters to box office hits than you would probably enjoy this movie.I love Tim Curry as Vladikov. He is a great actor and always does extremely funny roles.I love this movie.It was extremely cheesy but it is so entertaining. When ever I want a good laugh this is one of the films I watch. from beginning to end. Bruce Campbell of course makes this worth seeing by himself, but the rest of the cast hold their own. Tom Arnold usually is seen as a bad indicator of quality, but his cheesy dialog has its moments. Rent it, buy it, just watch it, and judge for yourself. It will not be a waste of time. so I've no point of reference with regard to how accurately this film captures the atmosphere of the show, but somehow I can't believe it was as lame as this. If it was the film would never have been greenlighted.Do yourself a favour and do what everyone involved in this mess should have done: give it a wide, wide berth. I'm glad that they had Ernest Borgnine, the original McHale, as Cobra.And, last, but DEFFINITELY not least, Tom Arnold. I used to watch Roseanne, and always liked his obnoxious humor. It's even better in McHale's Navy. He's got some unique style, that guy.Well, I've chatted long enough.PS. Tim Curry and Tom Arnold had both been in an episode of Roseanne. "	4.4	0
Kolya (Kolja) (1996)	the boy). The characterisations are just spot on.Whenever I see films like this I end up both very glad to have seen such an outstanding movie, and extremely irritated that practically no-one knows about this gem of a movie, yet films like 'Godzilla' rake in money.My thanks to all involved with this movie; you have produced a work of art. it does not rush Louka's slow realization of his capacity to love, pried out by his young, innocent ward. Setting the story against the backdrop of the approaching Velvet Revolution emphasizes Louka's spiritual growth. As good as this movie is, I'm surprised how poorly it is perceived by IMDb's younger viewers. It deserved its Academy Award and deserves a rental. language at schools so they can appreciate it.I am so sorry that there is no way that you could enjoy even these parts of the movie. (Unless you'd want to learn Czech of course :-)Just please, please, bear in mind that this is not just a shallow romantic movie. Yes, it is lovely - but there is more than that. Kolya is singing before and during the closing credits.  The vintage film footage of Kubelik conducting Smetana's Ma Vlast at a concert at the end of the Russian occupation is a wonderful touch.  Although I'm sure many other Czech films deserve Oscars, I am glad Kolya was recognized.  I hope this film is released on DVD soon.  Kolya's funeral for the puppet, and the lump-in-the-throat moment when Kolya tries to call his babushka in the bathtub. Give that kid another acting job!  A beautiful film.  Even if you don't generally watch subtitled films, this one's worth it.  My family and I all agree--this is a 10/10 film.  They don't come any better. 	7.8	1
Gridlock'd (1997)	"delivers a badass performance as the ""cool"" junkie with a bad attitude.I really dig how they care for each other and how they help each other whenever there's trouble. The drug sub-plot is also interesting and very good carried on.Years ago I mentioned on another review that this was the best on-screen duo of 1997. I still think the same. beautifully portrayed by Shakur and Roth. The true genius of this story is that, despite its grim and uncomfortably blunt treatment of its subject matter, it manages to convey a message of hope that no matter how deeply entrenched in addiction one may be, one CAN break the shackles of substance abuse and realize that one's life is worth saving. drugs and find a place for treatment when you're a poor person! Great acting, great plot and very well direct. This is NOT another movie about drugs and drug addicted only, its about burocracy of the healthcare system, how bad it is unless you have money and how it affects this people.Watch this movie if you can, its really good. of its own, mostly when it's magnificent represented by Tim Roth (the acid James Cagney) and Tupac Shakur who really shows us his acting skills here. You gonna love him. The movie is basically perfect in the sense there's nothing to criticize: On every single aspect the movie is magnificent.Vondie Curtis-Hall simply couldn't make a better debut as a director. a stageplay on a skateboard, bouncing from place to place, the journey more important than the destination.Maybe that sounds a little silly, but it's still a lot of fun to watch and a lot of fun to go on a ride with these characters.  Definitely a great kick, as we patiently wait for another film from mostly-actor Vondie-Curtis Hall. "	7.0	0
Fire on the Mountain (1996)		7.3	0
Waiting for Guffman (1996)	"90 minutes or less) so I would suggest that if you haven't seen any or all of his mockumentaries, to just schedule a film festival with some friends and watch them in order. It's fun to compare them, and to watch the same actors take on different personas, and `Waiting for Guffman' is a strong and hilarious piece of work.--Shelly hair down and perhaps realize that everything isn't quite as serious as it seems sometimes; a chance to laugh at yourself and the guy next to you, with nothing but the best intentions, while affording you the opportunity of just having some good, old fashioned fun.  And that's the magic of the movies.  I rate this one 9/10. delusional) passion with bittersweet good humor. The supporting cast--consisting of Guest regulars Eugene Levy, Catherine O'Hara, Parker Posey, Fred Willard, Bob Balaban, and Larry Miller--is in top form here. ""Waiting for Guffman"" is a quiet comedy gem about a dull, quiet town. And it's also ridiculously rated ""R"" for two quick instances of F-word usage (way to call it, MPAA!). yourself.It's debatable whether this movie is outright cruel in making fun of small townsfolk & community theater types.  But the more I watch it and get into it, I think that everybody in the movie has a strong amount of affection for their characters.  I don't know; you watch it 30 times and tell me what you think. something in many of these people that is very likable so there is some depth to the film--you aren't just laughing at yokels who have ridiculous aspirations.I thoroughly enjoyed the film and think that people who like their humor subtle and perhaps a bit painful will enjoy this film. People who prefer broad comedy probably won't enjoy this very much. "	7.6	1
Beautician and the Beast, The (1997)	kind of twisted Cinderella...but it all meshes together for an endearing (though very predictable) movie.  A change from Tim Dalton's usual dramatic/spy movie genre...who knew he could be so funny?  But he is, and the movie is adorable and I would highly recommend this if your a fan of Fran Drescher, Tim Dalton or romantic comedies in general!! actors together, but, by some warped cosmic thing, it kind of worked in this movie. Granted, the script is predictable and borrows angles from classics from The King and I, Sound of Music and even I Love Lucy.  Yet, when I want to watch something brainless and lighthearted (admit it--we all have those moments) I'll opt for this movie. love it. absolutely perfect for the role of Joy Miller and she is even more charming and funny in this movie than Sandra Bullock is in Miss Congeniality (another great movie by all accounts, and I'm not downing the always fantastic Sandra). You people need to STOP ANALYZING MOVIES FOR WHAT THEY'RE NOT AND LEARN TO ENJOY THEM FOR WHAT THEY ARE!!!!!!!! watch that kind of movie. I love a movie, where I can put my brain on stand by and just enjoy it. I've just received the movie today, and I know, that tonight will be chips and dip night in front of the TV. Just can't wait to watch it again. A big 10 from me for the entertainment value. 	5.3	0
Hotel de Love (1996)	"liked it. That is not to say that this is without flaws, for it has one big one. But even though this film spends too much time showing the LEAST interesting couple, the other relationships are sufficiently interesting to overcome this mistake.  I can't call this anything great, but it is certainly a pleasant way to kill some time. to), it's grounded in real passions and feelings, which also helps the comedy.  I especially like the scene between Melissa and Rick where they tell the truth to each other.  I didn't know any of the actors in this movie except Saffron Burrows (who I hope goes on to bigger things), but they were all excellent as well. it a try after reading a shortreview of the film in some magazine. And I'm glad I did. Inspite of all the ""kitsch"", it was certainly a good watch........itactually left a pleasant aftertaste! In fact, it would not havebeen as good without the ""kitsch"".  Well played out by theactors/actresses.....a memorable one being the piano player/hotel owner with his songs. awkward at times with low end production value and relatively unknown actors. However, factor in some side characters and an ample helping of vintage pop love songs and you have a mildly amusing little flick with some heart which should make an okay small screen watch for those in the mood for romcom fare. Keep expectations real and enjoy. (C+) better slicker films are the norm. HOTEL DE LOVE is a cute idea with some money behind it, and very good looking young actors, but it lurches into amateur constantly, one dreadful downside of the writer also being the director and the enterprise needing a strong no nonsense helm. A re make in 2020 might be a better vision. Literally. "	6.3	0
Pest, The (1997)		8.1	1
Fools Rush In (1997)	"the problem is resolved, they say I love you and live happily ever after. - I know, but I still absolutely love this film. There's just something so delightful and enchanting about it. Matthew Perry and Salma Hayek are both so loveable and the story is fresh and vibrant with a big heart. It's one of my all-time favourite movies. that she is a star and can carry a movie (or at least half of it) on her back. Perry brings a great sense of comedy to the movie. Some of his scenes and lines are laugh-out-loud funny. On top of that, the story is just quirky enough (based on a real-life romance) that the entire situation makes you chuckle. brilliant. The rest of the cast provide adequate support.The movie is full of light and delightful moments. Though there are certain aspects of culture clash, it is all presented in a humorous manner. Supporting the movie is a wonderful soundtrack, some fine location shots and the funny screenplay itself (which is predictable but doesn't spoil the fun on the way). Matthew leaves (and is brought back by Salma with her underwear down around her knees) is particularly delightful. I laughed so hard at the scene where Matthew is brought home full of cactus and says ""Lucy you've got some explaining to do"" that my wife came in to see if I had hurt myself.All in all a very pleasant experience. plays. He also did the emotional stuff really well. Although not quite certain about his feelings, his heart pulled him head-first into marriage.Salma is very cute and her tan does her wonders. She also is a good actress and adds a lot to the humor.I've seen this movie six times in the last year. It is a nice relaxing watch. "	6.0	0
Touch (1997)	movies about angels/healers/devils.  Part of that is due to Skeet Ulrich, who should avoid hearing Johnny Depp comparisons after this movie, because he shows a personality all of his own.  And Bridget Fonda pairs up nicely with him. This movie even gets a good performance out of Tom Arnold.  All in all, underrated and deserves checking out. good con that will do anything to get it done. Bridget Fonda is also low key as Lynn, the skeptical woman who sees good in Juvenal and ends up falling for him. Also very effective is Tom Arnold, the man that wants to take the church into the right path and will stop at nothing to protect his own views. of Sight.  The cast is perfect in this one, with Skeet Ulrich and Bridget Fonda the best they've been so far, plus Christopher Walken in full glory, and Tom Arnold (yes, That Tom Arnold) just dead on as a religious zealot.  This one didn't get much of a theatrical run so go find it at the video store. Janeane Garofalo, Lolita Davidovich and Gina Gershon) adds color and texture to the story without detracting from the quiet chemistry going on between Skeet Ulrich and Bridget Fonda. When Ulrich says without grandeur that he believes in God and miracles, you don't even think twice about it - you believe every word he says at face value. A rare performance. Zerbe and Tom Arnold especially, are excellent, too. Arnold, in particular, brings an amazing zeal and perfect, inadvertent humour to his portrayal of a slightly militarist, born again, religious fanatic. Certainly the movie raises more questions than it answers, and it is not quite as spiritually provocative or deep as Bigas Luna's Renacer, but it is certainly well worth watching. 	5.7	0
Absolute Power (1997)	comedy. Nevertheless, it does tap into the feeling that many Americans have had, ever since the Watergate affair, that their Presidents cannot always be trusted to tell the truth. It is significant that the hero of this film is a burglar by trade; the implication is that such a man may be less of a crook than a politician. 7/10 antidote for anyone bored to tears with the nauseating aesthetic of today's comic-book movies and CGI nightmares.A curious thing about the beginning of the movie is that Clint Eastwood only has 2 lines of dialogue for the entire 35 minutes. I don't understand why he didn't cut them out and remain silent, which would give the film a peculiar edge. implausible for my taste. PARTING IMPRESSION--Solid entertainment. This rating denotes that. Sure, won't win any Oscars, but that's not why you really want to see a film like this. We all root for these high stakes take-the-money-and-run type finales and here we are satiated in the chicanery, the likes of which could only emanate from D.C. Seven out of ten. make his way through a nicely structured scenario. Although the action itself is ageless, one sign definitely links the movie to the 90s the blatant lack of respect for the person of the US President and the undisguised criticism of political corruption. Maybe a way to exorcise the scandals that have been plaguing the White House over the last decades... its compactness gives the whole endeavor a choppy feel at times.ABSOLUTE POWER is a film you really want to like. There is considerable talent involved here, and the movie's heart seems to be in the right place. But like that one photo we all have in our album, this one didn't turn out as good as we would have hoped. 	6.7	0
That Darn Cat (1997)	"the villains (who provided so much of the menace in the original) and we see entirely too much of the assortment of freaks, geeks and throwaway nutcases that populate this burg.I submit a challenge: Watch this one, then go back and watch the original. Then TRY to remember something significant that the cat in the new version did.See, you're learning! on. And although I'm not a kid, I don't quite understand what in this movie is supposed to be fun for kids? The clumsy cops chased by a dog, the old lady with a tweety bird or Christina Ricci's sarcastic oneliners? One actor showed a spark of talent with his very acrobatic humour: Doug E. Doug playing the FBI agent. to get him back in the acting arena.The film's gags don't exactly work all the time. Sometimes they work a little bit, but on the whole, this film is a pretty big mess that should only be seen on television when nothing good is on. 2/5 stars -John UlmerP.S.--Be on the lookout for cameos galore, including ""Cheers"" man John Ratzenburger. version) was extremely nice and creating the mood for the story. On this remake the title song is even worst than the movie itself. It was just nice to see Dean Jones even if for just a cameo appearance, he was a regular on the great old Disney's films. I cannot honestly see anything else positive in this remade movie. with it as long as you accept it for what it is - a cheap Disney re-make aimed at very undemanding children. I could watch Ricci all day so I'm probably oblivious to many of the movie's shortcomings, but unless you too are a Ricci fan, a cat-lover, or very small child, I doubt you will find this very entertaining. "	4.6	0
Vegas Vacation (1997)	"Vegas, and I love this movie. When my wife and I fly to Vegas, we always kid about going to the bathroom to join ""the club"" like Clark and Ellen. Numerous other things remind us of the movie when we are in Vegas, and it has made those trips even more enjoyable. Just wish Chevy would do another ""Vacation"" movie. inane, if scenarios are too illogical for words, and if not everything really comes together by the end, at least you have plenty of funny material to laugh away at, and that makes for a jolly good outing, when you find yourself laughing consistently throughout the film, which warrants a solid recommendation for ""Vegas Vacation"". Hilarious! *** out of **** have the happiest ending of all of them.  Based on many opinions, here is the order of the Vacations, starting with the best and ending with the worst:1.  a tie between ""Vacation"" and ""Christmas Vacation"" 2.  Vegas Vacation being a fair third, and 3.  European Vacation being a very distant fourth.  Hope this helps, all. little too easily too. There are, however, enough scattered good moments here to make the film possibly worth a look. The return of the blonde in a convertible (from the first film) is a nice touch, some dam wordplay surprisingly works well, a sun-roof incident is quite funny and what a way the film depicts to obtain a fake ID! experience. Still can't figure out how the daughter grew up Latina but Marisol Nichols is so cute, who cares?  Sinatra imitator very funny, as is the seemingly five minutes of silence they hold on the Quaid/Newton bit.  Also funny, the server in the buffet ""oh you're right, this is chicken WANT SOME!""  and Chevy Chase butt-ugly costume. "	5.9	0
Unforgotten: Twenty-Five Years After Willowbrook (1996)		6.4	0
That Old Feeling (1997)	"""be true to yourself and don't get sucked into the boring b.s. of life."" This is the kind of subversive edge that the great screwballs had, right down to including a pompous wannabe politician and a gold-digging second wife.Bravo. If only they'd make more like this. How about a sequel or the same team coming back together for another project? any good but i rented it anyway. Boy was I wrong because this movie is so funny especially Bette Midler and Dennis Farrina as a two people who love each other that much that they hate each others guts. And there is more romance, I willl not say between who.... but its so cute. Rent this movie  IT'S FUNNY!!!! awesome overall. I might just be naive, but this film kept surprising me all the time, and I can't recall the last time any movie has gone by so fast. There is not great depths in the plot, it's just plain old 'feel good have fun' hour and a half !Worked for me, went straight into my top ten ! extreme, yet how true to life in some moments. It grows on you! Needless to say, when I like a movie that much I go and buy the video too. It's an endearing comedy to lighten your day, overall entertainment, and everyone does a fine job with their part in this ""over the top"" comedy. Try it, you'll like it! who are both fantastic, but watch this movie for Paula Marshall and Danny Nucci.  They are both hilarious and sweet.  This movie may not be the most popular one, but I'd rather watch this than many of the romantic comedies that have come out recently.  Rent it, especially if you're a romantic comedy fan!  It's great!!! "	6.1	0
