name	review	raiting	quality
South Park: Bigger, Longer and Uncut (1999)	"appropriately enough, to the execrable Phil Collins) only vindicates the film's take-no-prisoners send-up of nearly everything that annoys in this suffociatingly focus-group-tested, PC-policed, cynically sentimental, violence-ridden, love-starved modern world. See this movie, and see the persistence of hope and possibility sparkling like a diamond amid the pop culture detritus of a quiet little red-necked, white-trash, strait-laced, mesuggeneh, US mountain town. it feels (even if it isn't always as smart as it wants to be).  This isn't a cheap TV spin off into a movie this is a film that is imaginative and funny. Haters of the show will hate this but this may win you over if you thought the TV show was juvenile and a waste of time. wrong and hope they turn out well. That's all you can do.  And I applaud that parent for doing so.  She may never know who I am but I will remember her for quite some time.  Maybe if more people were like that, there wouldn't be such a fuss about profanity. After all, they are just words. similar to ""Butthead"", this film has made a true fan out of me.  No other flick this year will have the stamina, the audacity, and the sheer momentum to please like this little ""South Park"" film.  I give Parker and Stone endless credit for crafting a film that nobody will expect, and that every fan will relish.--------- 9  I give this movie a 10 for its humor, its musical numbers and its obvious statements.  I think that everyone (who has an open mind) should go see this movie...and then go again and take someone who doesn't have an open mind so that it can be opened by the hilarious things said and done in this movie. "	7.8	1
Wild Wild West (1999)	"other classic. If you want a light-hearted evening, rent this. Probably don't buy it, but rent it.For some reason it says that my review has to be more than 10 lines, so I'm throwing this in to make it work. Really a review for a movie like this doesn't need to be this long, but I guess I'll just comply. aimed for something truly sophisticated rather than simply pasting together a series of confused, poorly written blackout sketches.Incidentally, even some of the expensive special effects come across as surprisingly crude, especially many of the shots utilizing rear-screen projection.  Hence, this film strikes out even in the one ballpark in which it might have stood a chance of emerging victorious. requires courage, and could conceivably cut into the film's bottom line. So, not in this spineless script.I seldom get mad at movies I don't like. Even The Avengers didn't anger me, though it was possibly even worse than this one. This one ticked me off REAL good. Buy the original series on DVD instead, and see how it's done right. Wild West"" is the product of zero imagination.  A lifeless summer film that seems to stick out even more in this unusually good movie season.  I am always wary of comic westerns, and this film seals that envelope.   If this is what 160 million buys you? I'll take the 3 million ""South Park"" any day.------------ 0 make a serious movie on the television series. Sad to see these SCUM come along and try to make a cheap buck on the creative efforts of others and destroying their original vision. I always wondered how Robert Conrad could go alone with this junk. Then I read that he didn't. He picked up the Razzie Awards as a protest. "	4.9	0
Summer of Sam (1999)	with a little taken from some other popular young directors, but if someone imitates something good and does it well, I don't complain.  My favorite scene is where the punk rocker character Richie does a porno dance to The Who.  The soundtrack is also pretty good, by the way. I gave the movie a 9 out of 10. I have nothing wrong with long movies, as long as they're not overlong.  After all, bad movies are never too short and good movies are never too long.  When a movie is this great, you don't want it to end abruptly; you want it to keep going.  (10 out of 10)P.S.:  The seventies soundtrack is magnificent! Mira Sorvino (Dionna) and although sometimes the film drags a little they make this fresh and worthwile sticking through the 137 minutes. The soundtrack is fantastic as is the direction from Spike Lee and it is nice to see him doing a subject that is different from his usual African American topics. A good movie . 8 out of 10. minutes it has stretched the attention span of some viewers and reviewers, but as the closing credits roll Lee has got us to care about the characters as each boils over.  Ditching the irksome music video/sitcom visuals - even at a Late-term Abortions gig, with Ritchie on guitar - this is Spike Lee's most mature joint to date.Graham Barnfield for cinematic reasons than for historical or emotional ones.  The fictional neighborhood pieces are not as good as the small glimpses of Berkowitz, who does indeed chat with dogs.  It did remind me in many ways of Lee's DO THE RIGHT THING, but this film has a larger canvas to paint.  It works despite the shortcomings.RATING: *** 	6.6	0
Broken Vessels (1998)	"before coming here, have you?"" He started laughing and told me how much he loved this film.Of course, these guys could have been in any profession, but the superior irony would have been lost. This is one drug film I can recommend without hesitation, as it is chilling and stark. It in no way ""glamorizes"" drug use or the culture. Scott Ziehl? Who is Susan Traylor? And who is Todd Field? Field should have been nominated for this performance. I can only guess that the film went straight to video. Too bad more people won't see it. The film accurately depicted the decline of two young men into self delusion and drug abuse. Far better (dare I say) than ""Trainspotting."" one of the very few anti-drug movies that really got the message across without preaching or appearing to glamorize drugs. Jason London quite impressed me with his portrayal of a small town innocent corrupted by big city vices. But the film belongs to Todd Field; he gives an Oscar-worthy performance.This is a classic, really. Right up there with Dugstore Cowboy. was a short ride to hell from there. This movie makes this point without seeming like a health class documentary. The kids I've shown it too seemed to get the message. I give this movie a high rating, if for no other reason, because it helps me to possibly save the kids from becoming what I myself had once been. of cliche, but it is shot with style and also shows some good acting performances. It has some parralels with Trainspotting. The soundtrack is fantastic, also the photography. There is a bit of disappointment that such good elements are not used in more remarkable way. This movie really deserved better screenplay. Nonetheless, it is an event to watch. Strongly recommended. "	6.6	0
Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)	"of real emotional power and subtlety. There is nothing coming out of Hollywood to match movies like this, nor are there many actors, if any, who could get close to performances like these. One day the Academy will begin to recognise that acting and movies is not just about box office returns and bestow their awards on movies like this.  ""ce soir c'est le soir"", to the underwater sequence and what follows - Carax would not let up with any moment for you, the audience, to breathe after laughs and gasps. Choreographed magic? Yes. Go see it for yourself. Hang in there with the pair and you will not be disappointed. Have an open mind and you'll enjoy it. with ""Boy Meets Girl"" he perfect in ""Les Amants du Pont Neuf.""If Lavant, Binoche and Gruber are not reason enough to rent this film, then Carax's pictorial ideas, carried through with his incredible sense of craft, should more than suffice. Sad that the film has suffered so quietly without major recognition, when, clearly, others have borrowed from it so willingly. this is what cinema is all about. Strong performances, exceptional cinematography, and wonderfully creative direction highlight this truly ""must see"" movie. There are many scenes in this film which actually took my breath away and some of the music did the same. The story and characters are disturbingly brutal but that is offset by some amazing imagery. My highest recommendation! Also, watch for two scenes were later recycled for movies which won best picture.  Juliet Binoche and the old man visit a museum so she can look at a painting by candlelight (a la' The English Patient) and a scene ripped off for Titanic.  It's great, but don't expect to just relax while watching it--it's a thinker's movie. "	7.6	1
American Pie (1999)	"see this guy in an action film).Also very good is Jason Biggs who plays the sympathetic Jim character, the guy who is least likely to lose his virginity.  His antics are very funny to follow and he gets the lion share of the laughs. Finally a huge ovation for Eugene Levy, who gets major laughs as the Jim's dad. a lot.  (Incidentally, this film got a fifteen rating, which I think is about right for it - eighteen would be too prohibitive (after all, isn't this film aimed at people aged fifteen?)).  Take a piece of advice, though - if you are embarrassed easily, don't watch it with members of your family.  But do watch it. the guys and gals have revelations of sincerity. It adds a needed depth to a film like this, where it's not just raw, raunchy comedy, but important to the lives of the characters who know more than sex is at stake. Which is another reason to like Pie, there are several slices, and sexual conquest is only one of them. is to say that they know how and when to spring unexpected surprises upon us.  They also know how to use foul language for punch, rather than punctuation.The soundtrack is another positive.  It's all about joy and high energy -- even music from Third Eye Blind and Barenaked Ladies that suffers from radio overplay fits the mood appropriately. ranged from teenagers to middle age, laughed almost constantly and out loud.  CAUTION: This film is rated ""R"" for sexual situations and the use of alcohol by young people.  If you are easily offended or sexual humor makes you uncomfortable, stay away.  However, if you are not in the aforementioned, you may enjoy it.  Three stars!!! "	7.0	0
Arlington Road (1999)	Cusack, Hope Davis and Robert Gossett.  A trip to `Arlington Road' is a jolt to the senses and may cause you to stop and rethink a few things about your life.  At the very least, you're going to want to finally meet that neighbor who moved in across the street last year.  I rate this one 8/10. as usual.  But the biggest surprise here is Joan Cusack.  Anyone who thinks of her only as a (good)comic actress will be in for a shock; there's one scene involving her which is the scariest in the film.Again, ultimately, while it leaves you with nagging doubts about the quality, ARLINGTON ROAD makes you think enough to recommend it. was craving some ice cream as we watched it but couldn't tear myself away until it was over. (And I love ice cream!) And the ending is, well, intriguing. It got a little silly in spots but overall it's a dandy nail biter with solid acting, great direction, creative camera work and a taut script. I gave it an 8. Jeff Bridges as the more and more paranoid getting Michael Faraday and Tim Robbins as his neighbour that he begins to suspects of being a terrorist. Both main actors pull of really well and help to created the good thriller atmosphere that this movie has.Good thriller with a great atmosphere, story, actors and ending that will stay with you forever.9/10http://bobafett1138.blogspot.com/ concentration is on the small minded paranoia of Bridges. Brilliant film which brings home some harsh, hard truths about American society and security. An interesting storyline, which excels beyond the average Hollywood thriller, the typical guessing game of the goodies and baddies plays a secondary role to the real story. A uniquely intelligent terrorist thriller from Hollywood. Don't miss it. 	7.2	0
Autumn Tale, An (Conte d'automne) (1998)	"intrigue, unfolds in a spirit of playful adventure, without guile or mean-spiritedness. Like the conclusion of Lindsay Anderson's O Lucky Man, we smile for no reason and Rohmer leaves us with a dance of joy and a final song: ""If life is a journey, we hope your weather's fair, wild flowers are green and blue, travel safely, all of you"". grow up. Both arrange for their choices to meet Magali at the wedding.As usual Rohmer explores humanity and how we relate to one another, and finds both love and a kind of sweetness that is liable to bring us to tears.The resolution of the film is followed by a most endearing anticlimax in which there is a dance of joy. and careers. But Isabelle thinks that the widowed Magali needs a man, as does Magali's son's girlfriend. Independently, and unknowing to Magali and to each other, they conspire to set her up with a romantic interest. That's it. Mr. Rohmer, his screenwriter, and the top-notch actors brew up an enjoyable movie that's a treat to watch. I recommend it highly. Rohmer film I've seen, An Autumn's Tale expresses some truths about human nature with a captivating realism. However, this film didn't really speak to me the way some of his films do because I ultimately don't have much in common with the winemaker. It's still well worth watching, especially for people who have more in common with the central character. men. For something new in their lives.Even that Eric Rohmer did some films in the 21st century it's quite interesting to watch Autumn Tale as a reflection of his career. Since it is his last film in the 20th century. Thank you for reading and I hope you'll enjoy Autumn Tale, a beautiful film about harvesting and finding something new. "	7.6	1
Muppets From Space (1999)	"Government Installation.All in all, what's here is a very warm and watchable comedy of a kind that's increasingly hard to find in theaters these days.  And Miss Piggy's karate is still as dangerous as ever. I'm looking forward to the next Muppet film already.  (How about a spy spoof, guys?  ""My name is Frog, Kermit the Frog."") characters. The movie, in fact, centers around Gonzo. Miss Piggy played a lesser role than normal, which also pleased me. A tiny bit too secular-liberal in parts but overall, not offensive and definitely entertaining. It looks great and sounds good on DVD, too.Some have said this was the best of the Muppet films and perhaps that's true. I wouldn't argue. characters. The ones that really steal the show in this movie are Pepe and Rentro but of course all the other Muppet characters are also more than funny and great.Worth watching simply and only because of the Muppet characters and if you want to have some fun 84 minutes, otherwise you will end up only disappointed by this lacking movie.5/10http://bobafett1138.blogspot.com/ liked the contributions from F.Murray Abraham, Andie McDowell, The Sweedish Chef and The Bear Sidekick.Nice also to see Kermit, Rizzo and Fozzie, not to mention Sam the Eagle, in short all your favourite Muppets, though the best scene is the beginning, not to mention the sandwich scene. Overall, enjoyable, not their best, but I do like it. 7/10 Bethany Cox. sincerely doubt I ever will! That's certainly not what I got with ""Muppets from Space""! What happened?! Yes, this movie is rated G, which one would probably expect from a Muppet movie, but unlike the previous ones, I really don't think it should be! The point I'm trying to make with this review is that this is NOT the Muppets! "	6.3	0
Blair Witch Project, The (1999)	I am shown may be one I can cope with quite easily.  If I see a believable character screaming in hysterical fear at something I cannot see, my own brain creates demons for my night's dreams, demons far more mighty than anything CGI graphics or a latex mask could portray.This film will stay in your thoughts for some while. you don't see as much as you hear, because often the sound is 10 times worse than the thing making the sound.This movie isn't too scary, but if you watch it in the middle of the night with all your lights off and alone, it will successfully freak you out. It's worth a rent or a buy, judge for yourself. into the woods that they don't listen. This is wrong. Listening is good. The interviews, which also sound real and not rehearsed in any way, are like movie reviews: the critics tell you what they saw, but mostly they don't want to ruin it for you...unless they hated it.And that's what I'll do. I won't ruin it for you. 8/10. of sound blasting at 400 decibels (ever seen the 1999 version of the Haunting?  Event Horizon? - every potentially tense scene is preceeded by dead silence then the Blast).  Wake up people!  Blair Witch is the horror movies we have been needing for a long time and I'm glad someone finally had the guts to make it. that they will escape the fear with at least their lives.  Wonderfully created film that, at least for me, an outdoor enthusiast who used to enjoy wandering alone through familiar woods, will always haunt me to the core of my soul when I look around and see nothing but endless woods, unknown sounds, and things that are never seen. 	6.4	0
My Life So Far (1999)	"author of my favorite opera guide, a cleverly designed, but funny and irreverent book appropriately titled, ""The Good Opera Guide."" (But don't be put off by the U.S. title, ""A Night at the Opera""; it's a wonderful book by any name.)Small wonder, then, that this movie has such a fine soundtrack.Rating: 8 for the movie, 10 for the opera book. So Far"" doesn't really have a niche, and that may be why it has not been widely distributed). It is a film to see to renew your memories of being a child and to cause you to meditate on what daily life can be like for a child who is alert, intelligent, and surrounded by love and a good home. end.  My only reservation about the acting is with Robbie Norman as the kid;  he is cute in a freckle-faced way but not very expressive (especially set beside Firth).All in all, I give this film a 9.  There's still something to be said for modesty, humor and charm.  I wish there were more films like it. it to those people who want spend an hour and a half in a time that will not come back. Rosemary Harris as Gamma, as always, is perfect.  ColinFirth as Edward the dreamer, inventor and father plays the part to perfection.  Both Irene Jacob and May Elizabeth Mastrantonio are beautiful and a pleasure to watch. Do see it. dancing with his wife.  He gets to laugh and cry and be HUMAN.For those who discovered Colin Firth as Mr. Darcy, My Life So Far is the glorious update!My Life So Far in DVD has a place on honor in my collection of over 500 DVD's and VHS' One of my favorites, and, I hope soon to be yours. "	6.5	0
Eyes Wide Shut (1999)	and Kidman are at their best, and the supporting cast is also strong.  It's Kubrick's magic work with the camera that holds the film together.All in all, definitely worth seeing for the un-uptight.  It's possible to watch this film and actually think about it for hours afterward.  That's something you won't get with the Wild, Wild West. one of many. I never had the privilege to know Stanley Kubrick. I don't even know that privilege is the right word. I do know his films, though, and while I am in no position to say that I will miss him as a person, I can say, without doubt or hesitation, that I will miss him as a filmmaker. they do or not.Many people might disagree with me when I say Eyes Wide Shut is one of the greatest films. But how come I think it is every time I watch it? To me, it's more than a beautiful work of art. More than a visceral painted picture or a haunting melody. It's a masterpiece that should be treasured. sort of film one sees more than once.  Once is good to cleanse the palate, to clear out all the residual toxins left from other recent films.  See it again, perhaps a third time, and get to appreciate the graceful, nearly unblemished finale of a man who took the art of cinema seriously.  It's a sobering experience. that part of her role was to be eye candy, but she fought through that and gave the movie's best performance.To anyone out there thinking about seeing the movie.....I say go.  Some will hate it and others will love it, but half the fun of the movie lies in the discussions that will blossom from this great movie experience. 	7.4	0
Lake Placid (1999)	"the overall campy and comedy feel of the movie and the amount of gore is also appropriate. More would change the tone of the film from the comedy which I enjoy, to one more of a gross-out nature.Just a favorite of mine. Try it if you, for example, liked ""Love at First Bite"" - you will probably like this too. laughs at itself.  If you are not in the mood for that, or can't accept it for what it is then you'd do well to avoid this film.  For all others there is enough good lines and silly fun to be had here to help you enjoy it, even if you do forget it shortly after watching it. There are so many BAD time wasting movies out there, so much violent, or inane, or vulgar, or sadistic junk that this tongue-in-cheek tale with its dotty characters and clever ending just has to be viewed as one of those times to sit back and smile broadly without guilt. This is hard to pull off, and not to be minimized. Sci-Fi channel. It looked like a crocodile to me. So while you can sit there and try to pick out everything that's wrong with this movie, it's better just to sit back and enjoy it. It's not pretending to be intelligent and so the movie is best viewed knowing that. It tells you that itself within the first 10 minutes. you to believe this was an Oscar contender. The special effects were much better than the Deep Blue Sea.  The other comments for this movie are on the mark highlighting the Oliver Platt and Brendan Gleeson characters.  Betty White was a hoot.  If you see this movie don't take it or yourself too seriously, just have fun. "	5.7	0
Velocity of Gary, The (1998)	"primary saving grace of the film; his ""acting"" was superb, so heart-felt that I'm not sure if it's acting or reality--probably a hybrid of both.In summary, VELOCITY is a film where some fragments are better than the whole package. Whether or not you can enjoy the film probably depends on how much your life experience draws you to the characters. in his neck, or he broods quietly when Valentino and Mary Carmen are sharing intimacies, the sexual undercurrent he creates pulls you under with great impetus.  This must be what Still means by Gary's velocity.  At least that is what I figure.  But if I happen to be wrong, what in blazes does that pretentious title mean? should change his name after helping produce this mess). All need a haircut in the worst way, making their adventure look like a 60's flashback when it's anything but.  Everything goes downhill after the first flash forward and never recovers.""The Velocity of Gary"" is lacks both velocity and veracity.  You're better off not having known their real names. was unfocused to begin with) and the poor editing job. Some of the acting was passable, but I did not believe any of the characters were ""real"", with the exception of the black drag queens.  This was a script that could have gone somewhere and instead lay on the floor like the egg the movie turned out to be. overwrought, characters underdeveloped. The most wrenching and distasteful part is that, on paper, this was probably an interesting story. Hayek is undergoing some visible pain in that subway over socks. Socks? I can't even laugh my way out of this movie because it wants to be taken so seriously. And that is the fatal flaw that no movie can overcome. "	5.0	0
Ghostbusters II (1989)	"rest of the cast plays and acts just as they did in the first film, which means you'll get a lot of laughs out of them The story just isn't as intense, that's all. No, it can't equal the original, but.....The bottom line is this: Don't try to compare the two films. If you enjoyed the first, you'll like this.....period. she's on our side!). And even the R.M.S. Titanic (don't ask, just watch) pops up too.""Ghostbusters II"" hasn't been particularly well-received, even despite its more family-friendly tone and message about the folly of mean-spiritedness. But it's just a good sequel, nonetheless, not bad, not superior to the original, maybe on par with the original, but it's just really good fun.8/10 book store owner) but are put back together because of new activity in the paranormal that could end the world (courtesy of a painting named Vigo).  Then, comedy ensues with great visual effects to match.  Still pretty funny (the talk show scene with Chloe Webb is utterly hilarious), but maybe just a tad lesser than the first. A- the main characters.  Bill Murray gets the great one liners again, and his scenes with Sigourney Weaver are just as goods as the first film.  Dan Aykroyd and Harold Ramis provide enough silly techno jargon and odd references to slime and ghosts to keep you smiling.  Still, you can't beat a 100 foot marshmallow man in Manhattan. in the film. He and Annie Potts make a delightful couple and great babysitters for poor Sigourney, especially since she can't get them to leave.Ghostbusters II is every bit as funny as the original. And in addition the second film retains that famous and catchy theme that you won't get out of your head for weeks after seeing this film. "	6.5	0
Drop Dead Gorgeous (1999)	"and Kirstie Allie can show off their comedic skills (I had no idea that some of them had it in them). All I can say is that it's hilarious. Will Sasso is the greatest ""handi-capable"" character ever put on film. His ""cheerleading"" as Kirsten Dunst spells every state in alphabetical order is comedy gold. If you don't laugh...you're dead inside. dark laughs are consistent, and the parody of middle America's bizarre beauty contest fixation is spiked with some jolting shock tactics - from the nurse-assisted wheelchair dance by the reigning anorexic crown holder to Richards' hilarious (not to mention blasphemous) love song for Jesus - but such blackness never obstructs rooting for Dunst's likable teen. An outrageous, deliciously bad-taste classic.8/10 the pageant and mother of one of the contestants; and Ellen Barkin, who brings the characters of Amber's mother to life brilliantly.Drop Dead Gorgeous is a film that will be overlooked by many because it's a teen comedy. This is a great injustice; here we have a film that is extremely funny, well acted and actually has something to say. quality for a change. It's wonderfully scripted and directed, and the cast is simply perfect; everyone in it appears to be relishing the humour in the movie and it shows in their performances.If you like this kind of humour, you will love this, if you don't warm to black comedy then it's best left alone.8/10 Personally i think its great. life and death. In fact, it's almost frightening that there's a little more realism in this farce than most would like to admit. This film is simply a fabulous little spectacle.Best line: ""You are a good person. Good things happen to good people."" ""Really?"" ""No, it's pure bull____, sweetie. You're lucky as hell, so you might as well enjoy it."" "	6.6	0
Haunting, The (1999)	realized as they are...the visual effects come off as sort of silly.  And the climax is a phantasmogoric mess...but things had gone terribly wrong long before that. Everything in The Haunting is overdone and overblown.  I'm afraid there are no real thrills or creaks in this old haunted house monstrosity...only groans.   Check out the original instead. does Owen Wilson.  It's a pity that Lili Taylor's performance, which was decent at first, turned to borderline camp by the finale.With nary a true scare in sight, The Haunting should best be seen by those who are scared easily or special effects fans.  For everybody else, this is probably a house not to spend the night at. have, it is just plain awful.Bad acting (what was Neeson thinking?), goofy computer enhancements, and a further move away from Jackson's story doom this remake.Do yourself a favor and rent the original movie. It still effectively scares without hokey special effects. The acting is professional and believable.For readers of the book, the  from 1963 follows the it much closer. Liam Neeson and Catherine Zeta Jones fans. This is a chilling adaptation from Shirley Jackson's novel based on an assortment of ghouls and ghosts and gets a mediocre rating . It turns out to be a chiller with all the FX budget can be created , being lavishly produced ,but also contains several scenes in little sense and no logic. was nothing special. The Haunting is a solely audiovisual experience, where acting is only of secondary importance. In short, I enjoyed this movie and didn't think the ending was bad.  I see about 200-300 movies each year, and I see a lot of bad ones, but this is not one of them. Go see it and decide for yourself. 	4.9	0
Inspector Gadget (1999)	"the one thing that was terrible about the movie was that it was a feature movie. Inspector Gadget was a silly Saturday morning cartoon. The movie was too serious, too overdone, had too much of a plot and wasn't even remotely as funny.Tip for those who haven't seen it: NEVER see it. EVER. Watch the cartoon, it's a true classic. 'WOWSERS!!'. Gadget was put back together by a team of surgeons.Cartoon: Gadget was put back together by one man; Professor Baxter. --- Film: Claw is the head of Scolex Industries.Cartoon: Claw is the head of a criminal organization called MAD. --- Film: Claw has two minions.Cartoon: Claw has hundreds of minions. --- Film: Gadget has 60 gadgets.Cartoon: Gadget has 14,000 gadgets. ""Claw"" showing off. Someone should tell Disney that ""children's movie"" doesn't imply ""total lack of any brain usage"". Gadget should be targeted for children of 10-12 years... not children of 10-12 months like this movie. Whatever this movie is supposed to be, it is NOT, repeat NOT, the real Inspector Gadget. Because I love the old Gadget, I hate this. a very lighthearted attitude.  It was FUN.  The motion picture became murky and took itself FAR too seriously.  If it had seriously had a great plot or went crazy enough to make it seem like a ""cartoon on film"" it might have been enjoyable.As it exists it doesn't deserve to be considered part of the ""Gadget Legacy"". "	4.1	0
Trick (1999)	"Coco Peru, delivers a delightful bathroom soliloquy that will have you in stitches. Even more amusing is the fact that Miss Coco looks distractingly like Ms. Spelling's character, right down to the overabundance of drama.Trick is an uplifting and life-affirming look at being young and gay and almost in love. Surely you were at least one of these things once. guys trying to find a place in New York city where they can be alone and have some sex. A comedy? I thought it could be very boring. I'm so glad I went to see this one! It is funny and romantic, and it ends in a smart way, and I can only say: Thank you, guys! That was fun!  Tori Spelling is terrific in a supporting role, but it is the two leads who must manage this film, and they do with astonishing realism.  It's a modern-day, gay fairy tale.  It's the type of film that makes you laugh, cry, and feel good in the end.  Hollywood could learn something from this small independent feature. refreshing movie I have seen.  Something about it (maybe the thoroughly funny and romantic love story) leaves with the greatest feeling in the world.  And I go around for hours after I've watched it singing ""Enter You"".  Funny, engaging, sweet, romantic, and (I know it's the same word the critics used, but they were absolutely right) magical! bit sad.Both Christian Campbell and J.P. Pitoc have gone on to some substantial careers on the big screen, small screen, and on stage. Pitoc made his film debut here in Trick. Both of them are cast well and I do love the eternal theme of the film that people can be quite a bit deeper than original impressions may make. "	7.2	0
Deep Blue Sea (1999)	"10/10 I love this flick to death, it is my all time favorite shark monster horror film. You love Jaws I love Deep Blue Sea to death! Especially I love the ending and the conclusion only two heroes survives in this movie. I love the song Deepest Bluest (Shark's Fin) that was performed from LL Cool J. for this movie. ten miles of that facility.  Oh, look, I did get off on a tangent, just great. At times I of course found myself wondering why some of these characters were so unbelievably stupid in their actions, but it's all part of the fun. And that's what I ended up deciding about this movie: it was fun. Blood-soaked, cringe-inducing fun. to me each time I see the movie is when the stretcher hits the window. All the cast members stand there watching. I know that if I were the room and that first chunk of glass had flown from the window, I wouldn't wait and see what happens next--I would have been running for the door long before they did. what? It's actually a good laugh and has wall to wall action, sharks and blood; and oh yeah! The female lead gets down to her underwear too, SHOCKER!Please accept my apologies for the rather corny review, but i felt it was very fitting for this movie.6/10 By the way Yes i did enjoy it, just in case you were wondering. ""Eyes Wide Shut"" or ""Blair Witch Project"" is impossible. ""Deep Blue Sea"" feeds the good old need of action, action, and more action. It's summer entertainment in the highest order, and damn it, the thing works. Hopefully Harlin can rebound in the future with better material. For now, this is the best source of thrills for the summer. ---------- 7 "	5.8	0
Mystery Men (1999)	"""The Iron Giant."" Critics gave MM passable reviews, but it was quickly forgotten. Sadly enough, on Comedy Central's Roast of Jerry Stiller, comedian Jeffrey Ross commented to Ben Stiller that, ""I saw 'Mystery Men' and I fired MY agent."" Ben is then seen to mouth the words, ""I should have to."" Don't listen to him. Give ""Mystery Men"" a chance. to the parody that's very appealing; the second is basic sweetness of the characters and the quality of the chemistry. Claire Forlani deserves particular note as the object of Mr. Furious's desires. There's a boatload of talent here. I realize some with high expectations may have been disappointed, but this movie is a lot of fun, and kind of sweet. it and even bought it. I'm surprised that there is so much controversy over this film, because everyone did great performances, especially Ben Stiller as Mr. Furious. Quotes like ""I need a compass to show me which way the wind shines."" are just a small fraction of the hilarity in this film.Grade: A+(One of my favorite comedies of all time)  Although not an all-time classic, it is twice as funny as the latest Austin Powers retread.  The writing is good, and the cast is GREAT.  If you're worried, plan on the matinee and pay less, but either way you'll be pleasantly surprised.  I mean, who among us doesn't root for the losers once in a while?  In the immortal words of the Sphinx, `We are number one!  All others are number two, or lower.'  Is it an Oscar-worthy movie?  Hardly; but for a good time and a lot of laughs, treat yourself to this masterwork of comedy; it's the real deal, and you won't regret it.  I rate this one 10/10. "	6.1	0
Runaway Bride (1999)	Woman, and these complaints are understandable, but people who condemn Runaway Bride as a rip-off of Pretty Woman or some sort of re-make are simply not looking at the film, but only at the names on the bill. This is a very good romantic comedy, and it should not be missed simply because of a superficial comparison to Pretty Woman. what she wants out of life, but she has enough sense to get down to the minute and realize a mistake.  Her timing is rough, but it manages to avoid divorce lawyer, right?Drink in the backdrop of the movie, and enjoy the main characters and the strong ensemble cast in this enticingly amusing tale of love and romance redefined. about how I was going to get through the next hour and thirty minutes. Each scene contained lame punchlines that left almost the entire audience silent. The entire story annoyed me. If I had to watch her run from her vows one more time I was going to barf. The movie was hopeless from the first draft of the script. highly believable as the spunky Maggie Carpenter.  Gere is cocky, weathered, and attractive as the misguided Ike Graham.  The plot is predictable, but the first act is snappy and the climax is well-done. It may not please most people on the first run, but rent it again and you'll begin to see the subtleties that make it great. is the worst movie ever. You know the rich snob will lose, and Gere and Roberts will get together. This is a tired story, with no suprises. Julia and Gere have done better together, apart and in their sleeps. Avoid this movie at all costs, runaway from all showings of this movie or suffer the pain of a horrible movie! 	5.5	0
Twin Falls Idaho (1999)	"rushing anything. The tone and mood, and the dim photography might suggest otherwise, but there is suspense and a secret to unfold. It all comes together naturally, with its slow dance. Its ending? Go see for yourself - it's an experience that would worth your while. Applause to the Polish Brothers and everyone involved in the production of this film. Polish brothers (who made the film as well)as Siamese twins who have shacked up in a hotel for reasons initially unknown, while Michele Hicks is really sweet as the only person who will befriend them. The mood and pace is slow and beautifully graceful. A nice change from shallow, dumb blockbusters, Twin Falls Idaho is a very touching, tender film. some of the charm I had felt for what I had believed were natural/innocent things, rather than improve my opinion of the movie. So take this advice (although it might already be too late if you're reading this) and go see it for yourself, before exposing yourself to anything that could disenchant you! I promise that you won't be disappointed. a Heart"" character Penny is given new light and life by Mark Polish's careful crafting of the character and by Michelle Hicks edgy yet warm performance. If you're like me, ""Twin Falls Idaho"" will leave you awake nights, thinking long and long. I look forward to seeing what the Polish brothers will do next, either collaboratively or on their own. of sadness in the film, the overall feeling after was uplifting.  This film was on my mind for days and I think it was the first thing I brought up in conversations.  This is a MUST SEE for anyone that enjoys film that are not standard fare. I amlooking forward to adding it to my video collection. FOURSTARS!!!! "	7.3	0
Killing, The (1956)	"fates. Acceptably acted at best, the real stars of this picture are the complex plot and the harvest of fresh ideas going on behind the lens. A clear inspiration for Tarantino's big hits of the '90s, it's a daring and stylish major market debut for the famed director that hints at the lengths his development would ultimately take the medium. some brilliant directorial touches. This exciting heist movie can't be recommended highly enough, it's a real treat for film buffs. A brilliant film that still packs a punch after almost fifty years, something I doubt you will be saying about many movies currently showing in today's theatres. 'The Killing' is a super cool suspense movie and not to be missed! racist rifleman who talks through clenched-teeth and shoots a racehorse! As I said, some very interesting characters here. And, oh yeah.....for you over-55 readers, there's Vince Edwards, alias Dr. Ben Casey of TV fame, as a Windsor's young adulterer boyfriend trying to horn in on the money from the robbery.This film is full of surprises and always fun to watch. much to concentrate on in the first viewing, however this is a film that demands un-thwarted attention for it's 83 minutes. If you turn away for too long, a piece of the puzzle will be out of sight. It's a great film, and it's gone on to inspire a flock of homagers and imitators in the last half century. A+ literally no filler.  I love the winding time line  (""earlier that day"" etc.), which has been liberally utilized by Quentin Tarantino (Jackie Brown, Pulp Fiction, Reservoir Dogs).  This film was made right before Kubrick's WWI marvel, Paths of Glory, and his genius is apparent in both.  No wasted words or actions.  Love that last line! "	8.0	1
