name	review	raiting	quality
Thin Man, The (1934)	"that all the movies they worked together on were made at frantic pace. Part of the reason that The Thin Man moves so quickly is the fact that production was so hurried.The Thin Man gets a ten out of ten from me for being one of the best films ever produced, and one of my absolute favorites of all time. a comic masterpiece that continually tricks the viewers, and without a doubt, one of the very best and brightest movies of the 1930s. I hope I can watch the other ""Thin Man"" movies. I will definitely be reading the book. The film ended half an hour ago, but I already feel like going back for a second helping. Rating: 10/10 is so thoroughly enjoyable, and its stars (including Asta) are so engaging that I look forward to seeing more in the six-film series. Rent this one or catch it on Turner Classic Movies, like I did. It is well worth seeing, and surely an inspiration to many film genres ranging from screwball comedies to detective stories. A very strong 8/10.--Shelly remembers him. 'Do you know anything about the case?' 'Yes, it's putting me way behind in my drinking.' A stellar supporting cast, a witty script with wonderful dialog, style and class to spare, and most importantly, the one of a kind chemistry between Powell and Loy all contribute to the enjoyment of this film. A real winner.Camera Obscura --- 9/10 science, swindles, two dinner parties and drinking... lots and lots of drinking... all combine into one hell of fun movie.  There is even a fair amount of tension in the film and all kinds of great one-liners and set-ups. This is quite simply a phenomenal film, lots of fun (even for Gen Xers like myself), and well worth watching. "	8.1	1
His Girl Friday (1940)	"mistake: Go buy/rent it NOW! Hats off to the great Howard Hawks, his cast and crew for pulling this comedy masterpiece off. And thank you, thank you, thank you Columbia Pictures, formaking it possible for me to watch it in such pristine condition! (I've got the 2002 edition, and from what I've heard you should beware of earlier DVD issues). incredible pacing, acting, photography and an authentic gritty feeling that would be associated with hard-boiled, ""anything for a story"" newspaper people.It has long been one of my favorite films and deserves to be watched over and over again -- just for all the dialogue and great acting that may have gone by so fast you missed it the first time. - and Russell comes back looking at Regis Toomey, Porter Hall, and the others, and says ""Gentlemen of the Press!"" with heavy cynical irony). And also note Billy Gilbert's immortal Joe Pettibone, the most hopeless monument of total befuddlement in movies. It is one of the few film comedies of that period that retains it's laughs one viewing following another. with the boys.Russell charges across the screen and never loses momentum for a second. She's goofy, sexy and hysterical. The funniest moment in the film comes when she's chasing a man down the street (I won't go into details) and dive tackles him to the ground.One of the first films from the 40s and a highlight of the decade.Grade: A+ boring he 'is like Ralph Bellamy' - how Hollywood liked its in-jokes).With that fire-cracking script, a sizable amount of sparks between Grant and Russell, and good support from Bellamy and a cast which includes Gene Lockhart, Cliff Edwards, Clarence Kolb, and Regis Toomey, 'His Girl Friday' is one of those classic gems which never age and which remain hugely entertaining. "	8.0	1
Around the World in 80 Days (1956)	"define the British Myth.OK, so it won't work on TV, unless you have a widescreen TV and can shut yourself away from all distractions for several hours. But I just dare anyone to be bored by the film in a cinema. They don't make them like that any more, because these days films are ""made for TV"" . . . despite this one criticism, the film is legend, the story is legend and was fully deserving of the five Oscar's it was awarded, including Best Picture of 1956.In fact I feel certain that if Philias Fogg had a film like this on DVD, he would have much preferred to stay at home and watch it. I know I certainly would. interested in foreign travel have ""been there, done that;"" get on with the plot, please! And kids today still probably couldn't care less. In both instances, though, I thought the animated closing credits were fantastic! In 1957, before they started the movie, the theater manager came on stage and recommended that everyone stay for the closing credits. He was right! see the film it's a chance to see a lot of great cinema names at one time doing real characters instead of just walking on as themselves.The film holds up well today and can still be enjoyed. Maybe someone will actually try to make it in the transportation mode of the Victorian era. Can it be done in 80 Days? adaptation (2004) offering full of entertainment directed by Frank Coraci with Jackie Chan , Steve Coogan , Cecile De France , Mark Addy , Owen Wilson , Luke Wilson and many others . And a TV version (1989) with by Buzz Kulik with Pierce Brosnan , Eric Idle , Julia Nickson , John Mills, Robert Morley , among others . "	6.8	0
It's a Wonderful Life (1946)	answers for you, if you asked me why. I'm still trying to figure Stewart out and just how beautiful was Reed.What can I say? This movie is a life changing experience. Makes me feel good to be alive. What a wonderful little world it is. And if I waited my entire life, it would not be a waste of time. wizardry is evident too. I've never seen--before or since--more natural-looking onscreen snow.Watching IAWL has become a tonic, a pick-me-up when I really need one--whether it's the Christmas season or not. Its message--that each one of us is important and has *something* to contribute to the greater good--is one about which the world could use some reminding from time to time. person looking to find himself/herself. It's the great struggle for finding what it is in life you really want to do. George Bailey teaches us so lessons throughout the film and in the end he teaches us the most important lesson of all, that life, although a long and winding road, truly is (for lack of a better word) wonderful... a great film that won seven Oscars that year but in my opinion was the lesser film.  History has corrected that minor injustice by rendering `It's a Wonderful Life' an enduring classic that is viewed and loved by generation after generation.  Of course, I rated it a 10/10.  I can't wait to see it again this Christmas. strengths.The movie is a success because you can't but want Bailey to succeed. The manner in which he does could be classified as corny but, because it's so deserved, that doesn't matter. The music, the set pieces, all the touches add to a wonderful movie and give you hope that life can indeed also be wonderful. A lovely mood-lifter. 8.8/10. 	8.6	1
Mr. Smith Goes to Washington (1939)	"emotions portrayed in his performance makes his character both repugnant and pitiable.This film is a national treasure.  It is in my top 50 list of all time.  The story of corruption in politics and the greatness of the men who resist it is timeless and would not be lost on the politicians in Washington today.  A 10/10. the very end, and you could see how much they enjoyed seeing a film, that they wouldn't have looked at in a thousand years..Comments were wonderful. Any film that could accomplish this, more than 40 years after its conception, to a crowd that no one would believe would have any interest in, deserves to be truly called a ""great film."" is solid as always here and the supporters (love interest/reporter Jean Arthur and drunk newspaper man Thomas Mitchell included with the aforementioned players) are all terrific throughout. The Oscar-winning screenplay is deceptively intelligent and Capra just had the uncanny ability to mix comedy, drama and interpersonal characterizations together to make consistently wonderful American film experiences. 5 stars out of 5. sticking to your dedication brings the greatest of riches.  This picture is flawless in all respects and a true classic, with thought-provoking ideas, wit, a little bit of platonic romance, and an excellent cinematography and score, and deserves the rank as a 10 out of 10.  And in giving this rating, either I'm damn right or I'm crazy. about politics. The characters are more believable than are many of the plot developments. Rains contributes a lot as Stewart's troubled colleague, and Jean Arthur is a natural for this kind of role. Arnold plays his devious character well. Capra holds it all together with his craftsmanship, keeping the story on track and getting the most out of the situation. "	8.2	1
Bringing Up Baby (1938)	"delightful stars and anarchic, scintillating comic material, what we have on our hands is an unutterably fine film, one of my very favourites of all time. Where else are you going to get such plot threads running simultaneously as: a hunt for a rare archeological find buried by a dog, an absurd upper-middle-class family dinner and an escaped leopard?Rating:- *****/***** standards for judging ""Bringing Up Baby"". Worse still if you're judging by American/European standards of the 21st Century. I'm not saying you're wrong, I'm just saying since you can't compare this to virtually anything of those, just enjoy the ride. The Acting you CAN compare, though. And I put my money & soul on Hepburn, Grant & Baby every time.10/10 and is always ad-libbing. (I've heard those were his trademarks, though.)  One scene after another at breakneck pace, but never a dull moment.  As soon as one laugh stops, another one begins.  In case you haven't gotten the point, I highly suggest you see this movie.  It may be 60 years old, but it's still hilarious. couldn't describe it in any event.May Robson and Charlie Ruggles lend good support. Ruggles who was normally cast against Mary Boland teams up well with May Robson. And my favorite in the supporting cast is Walter Catlett as the small town constable who doesn't know quite what he has on his hands, but is determined to bluff the situation through. he plays George, who, barking his stubby tail off, has no qualms about tangling with Baby the leopard. Is there any question that this high-strung wire-haired terrier is and will forever be (pace Rin-Tin-Tin and Lassie) Hollywood's top dog? How fitting that he should lend his considerable talents to Bringing Up Baby, the most exquisite comedy of the sound era. "	8.0	1
Penny Serenade (1941)	"challenges, pregnancy, miscarriage, infertility, adoption, death, divorce... it's all covered in this one sweet little movie.  And it's all told in a way that reminds us all how important music is as it sets the soundtrack to our lives.This is a wonderful movie.  It may not be Citizen Kane -- but it is definitely worthy of your time. Bailey's mother from It's A Wonderful Life) has a great supporting role as the head of the adoption agency who has doubts about the couple at first, but then grows to care a great deal for them. The ending was a complete surprise. If you like Cary Grant or old Hollywood movies, this is something different. Sad, but sentimental. Recommended. This film is a gift to the audience. Grant and Dunne show their adeptness at establishing and making us believe they are an intimate married couple. Irene Dunne is at the height of sensitivity and softness here, a true lady with beautiful hair and hairstyles. What a movie. And one cannot forget our beloved Apple Jack, such a sweet soul. there may be a few moments when the sentimentality gets dangerously high, most of the time it remains balanced, and certainly more so than is the case with present-day movies of this kind.  It's far from flawless, but it is generally effective in telling the kind of story that takes a combination of sensitivity and restraint to tell believably. his adopted baby girl, it brings a lump to my throat every time I see it. Irene Dunne was a classy lady in anything she did, and can be as quietly funny as she can be dramatic, as she demonstrated in this film. She was a great ""straight-man,"" too, to Cary Grant's more animated role. I truly love this film. "	7.2	0
Lady of Burlesque (1943)	"them are plagued with breaks in the film and the soundtrack. LADY OF BURLESQUE may never be regarded as a ""great"" film, but it is an extremely entertaining one, particularly for those who already know something about the now-lost world of burlesque. As one character says, ""Makes me want to leave the wife!"" Recommended.Gary F. Taylor, aka GFT, Amazon Reviewer offstage action to offset their stale-popcorn fustiness.Police raids and gangster boyfriends, professional jealousies and box-office worries play as much a role in the movie as a series of ecdysiasts strangled with their own beadwork.  With Wellman at the helm and an enviable if not, apart from Stanwyck, especially starry cast, Lady of Burlesque delivers lots more than it promises. potency to move and to interest. Stanwyck is marvelous, O'Shea and Pinky Lee perfect. Marion Martin and Iris Adrian, as well as Bromberg, get everything out of their parts that is there, and then some. One-of-a-kind because of Miss Lee's authenticity. faithfully reproduced on screen with swift pace and intelligence. Highly recommended for its atmosphere and for much, much more. friend, now deceased, who worked with Gypsyfor a time and he spoke about her a great deal and with muchadmiration.)I thought Michael O'Shea was excellent as the comic Biff and PinkyLee fit into the backstage ambiance beautifully. The ""mystery"" wasof almost no interest but this is besides the point. Thephotography was also very interesting and added to the sleazybackstage atmosphere. burlesque people as an extended family who overcome their differences and pull together when the future of their theatre is threatened.  With the preponderance of women in the dressing room, the film is also surprisingly ahead of its time in its depiction of female bonding.  It really deserves the same cult status as Dorothy Arzner's ""Dance, Girl, Dance."" "	6.4	0
Of Human Bondage (1934)	"barrage of blood-curdling insults. Bette Davis as Mildred never fails to raise the hair on the back of my neck and arms with her performance in this particular scene.This is the role that made Davis a star. It's also one of my all-time favorite Davis films, along with such others as ""The Little Foxes"", ""The Letter"", and ""All About Eve"". Howard's Philip Carey is a shy man with a deep inferiority complex because of his club foot. He clings to Mildred because even though she's degraded him, he feels he'll never find another attachment again. For both the leads Of Human Bondage represented a considerable stretching of considerable talents. The two later screen versions are markedly inferior to this one. shocking for it's day what with themes of unwed pregnancy, multiple sex partners, and Mildred's vicious language so it is somewhat dated, but still an excellent movie. Just to see the scene where Mildred tells Phillip what she REALLY thinks of him (""You cad, you dirty swine...."") is still some of the greatest acting I have ever seen on film. when he reviles her - for her method of keeping body and soul together, and for continually taking advantage of his love for her - she unleashes arguably the most passionate repudiation of snobbish holier than thou attitude ever seen on screen: ""I wiped my mouth! I WIPED MY MOUTH!!"" Novak's vulnerability was excellent. Davis' realism was monumental.IMDb votes concur! that I didn't like was something that was common with the writing in the early films. They'd make a character so hateful that it's almost unbelievable that someone would actually fall for them in the first place. The performances were great, but in real life, Philip would have never been interested in Mildred. That's just the simple truth... See it!! "	7.3	0
Angel on My Shoulder (1946)	George Cleveland (as the Judge's valet), Erskine Sanford as a minister, Hardie Albright as Smiley Williams and Fritz Leiber, Noble Johnson and Kurt Katch as residents of Hades.This is not a great film. But it's a very, very good film with some very fine sequences and performances. It deserves far better treatment than it has received since its copyright lapsed. done for TV back in 1980, but fell flat.  So bad was that version, that they should pay you to watch it.  Yet if someone was to do it correctly today, they would have a real gem on their hands.If you haven't seen the original 1946 version, catch it on TV.  It belongs in everybody's movie-watching repertoire. She may be his salvation. Perfectly cast Hardie Albright (as Smiley Williams) is no slouch; in once of the film's best scenes, he holds his own with Muni and Rains in the room. Others haven't as much to do, but they do it well.******* Angel on My Shoulder (9/20/46) Archie Mayo ~ Paul Muni, Claude Rains, Anne Baxter, Hardie Albright which looks like the boiler room on the Titanic, are priceless. Lots of good character actors playing brawny devils, lunkheaded mooks, tough dames, flustered Man Fridays and such. The plots a little more clever than you'd expect from this kind of film, with a very nice twist at the end. Definitely worth seeing if you're a fan of the oldies. patient but suffering fiancée, endeavoring to understand the difference in the judge's personality. As the Devil, Claude Rains is inspired casting. He's elegant, charming and manipulative, and gets plenty nervous when he sees things aren't working out as he planned.Wonderful film, and a good chance to see the fine actor Paul Muni in a lighter role than he usually played. 	6.9	0
Little Lord Fauntleroy (1936)	"both extensive & uniformly excellent: Dolores Costello Barrymore, Henry Stephenson, Guy Kibbee, Jessie Ralph, Una O'Connor, Constance Collier, E. E. Clive, Lionel Belmore, Eily Maylon & Mickey Rooney. Film mavens will spot uncredited appearances by Mary Gordon as a churchgoing villager & Leonard Kibrick as one of Fauntleroy's Brooklyn tormentors.Sir Hugh Walpole, the celebrated English novelist, wrote the screen adaptation. movie is now in the public domain . The picture was remade for television in 1980 by Jack Gold with Alec Guinness and Rick Schroder and in 1976 by Paul Annett and 1995 with George Baker . The motion picture was immensely successful in America and around the world , it is actually an authentic and charming classic movie . an old castle. Needless to say, it is the earl who is transformed by the strength and purity of the boy's character, and not the intended reverse. Every scene and every line in this film is perfect, and if it is a ""period piece,"" then I say we'd be so much better off if we could return to that ""period."" the movie's best moments.The story is just the familiar old tale, with young Cedric leaving his humble but cozy existence in Brooklyn to go to England, where he must contend with his grandfather's coldness towards his mother and with other challenges. But it's the kind of story that's easy to watch over again when it is told the right way. beauty???!!! I have little faith in our rapidly decaying culture as we enter the new century, especially when such travesties occur. Once again, there is absolutely NO valid, logical excuse for this. Sorry for popping off so much, but I have watched it all too many times before. To use an offensive word appropriate for my feelings - it's bullshit... "	7.3	0
They Made Me a Criminal (1939)	as a tough New York cop?).Busby Berkeley proves here that he was a fine director with or without musical numbers.  The film moves at a terrific pace and the water tower sequence is very suspenseful and well photographed.  The ending is contrived, and the plot nothing startling or original, but I still found this a highly enjoyable experience. the start of the movie. Why knowing that Jack/Johnnie was innocent of the murder that he's charged with and not knowing for sure if he'll be found innocent of it in a court of law would he want to make the same terrible mistake again? I can easily see this happening in real life why not then in the movies.  Berkeley would never settle for a point-and-shoot look to his film.  His camera is all over the place, even underwater when the kids take over a water tank.  There's all the stock characters of old cinema her e- the nice girl who softens Garfield's heart, the spry old grannie, the tough NYC cops and reporters. Fun movie. and Garfield are swimming in a water tank and get stranded there when the water level goes down. They get it out of it quite narrowly and with some good ingenuity.Other performances besides Garfield and the kids to remember are May Robson who runs the summer camp for the kids and Claude Rains as the obsessed detective on Garfield's trail. as a tough-cop character that doesn't really make the best use of his strengths.In keeping everything together and on-track, Busby Berkeley shows the same kind of skill that enabled him to produce the variety numbers for which he was better known. He comes in for his share of the credit here in creating an interesting movie with some unusual features. 	7.0	0
Inspector General, The (1949)	"Lockhart , Alan Hale , Néstor Paiva and Rhys Williams , among others . The motion picture was well directed by Henry Koster . Picture is a Kaye vehicle , and many consider his best comedy , he's an authentic comedian and real farceur . If you like Kaye's crazy interpretation , you will most definitely enjoy this one . he be elegant like an Englishman, arrogant like a Russian, or smart like a German. In some ways ""Soliloquy for Three heads"" may be the best of the numbers in the film. Although watered down from Gogol's stunning comic play, enough entertainment value remains in the film to make it worthwhile viewing, and a highpoint in appreciating Kaye's movie career. to sing, dance, and generally entertain the audience.  The supporting cast is filled with fine character actors like Gene Lockhart, Elsa Lanchester, and Alan Hale, who add to the humor.  Not a lot of big laughs, but a steady stream of good-natured comedy all the way through.This is an enjoyable movie recommended for anyone who likes musical comedy. best performers of our times and he has given one of his best performances here. Look at him rolling like a dog (a scene so touching) or imitating a fish in the beginning or singing 'drink gypsy' later on. An institution in himself. The movie can be hilarious, very touching, delightful and thrilling at the same time. It's a treasure. bought the DVD (public domain) just for that scene.The supporting cast did a great job too. Slezak nearly stole all of his scenes and Hale Sr. was perfect in support. And the costume designer deserved at least a nomination for the Oscar. You can't take this one seriously. But then Danny Kaye lived to entertain. And few did it better. "	6.8	0
Angel and the Badman (1947)	"top two boards holding back the water that used to flow into flums and irrigation ditches, is a real old west character.  Films today just don't use actors with faces like his any longer.  Too bad.Yes indeed, The Angel and The Badman is a wonderful, old fashioned  film. The kind they don't make any longer, but should. Capra disparaged Grant as a bad influence on Wayne when they quarreled during the filming of Circus World. Grant did write some of the more conservative on Wayne's films. But I certainly can't fault anything he did in The Angel and the Badman.In fact it's a winner in just about every respect. Even some Wayne haters might like this one. natural ""Angelic"" qualities. The camera really loves her. There's one scene where she confesses' her love for Wayne, and is surprised he doesn't feel quite the same: ""I never thought it could happen to one and not another."" Her outright innocence in this scene is incredibly touching, and endearing, and you see how this affects Wayne in the same way. Wayne constantly threatening him, but almost like a self-appointed guardian who sees Quirt's potential for good, trying to steer him toward the light. Carey's humor, and good spirit plays off Wayne perfectly.The film builds to a brilliant finish, with Quirt forced to choose between peace or violence once and for all. One of my favorite westerns. Great cast, great story. as the marshall, he's constantly stalking Quirt. He's sure that someday he'll get to hang the guy, and he harps on it constantly. The chemistry between Wayne and Russell adds an unexpected poignancy to the film. The scene where the two pick blackberries is simply beautiful, and their wordless climactic exchange is perfectly performed. Good action sequences, as well. 9/10. "	7.0	0
39 Steps, The (1935)	he's not better known. Maybe he will be rediscovered. The 39 Steps, The Winslow Boy, Goodbye Mr Chips just to name 3 of his spectacular performances. Madeleine Carroll is perfect as an early, classy and icy Hitchcock blonde. The coupling of Donat and Carroll has all the signature traits of the Master and it's downright irresistible. Not to be missed. as the murder of the woman in Hannay's apartment or when the vicious professor with the missing finger casually shoots Hannay, the action progresses almost nonchalantly leaving the viewers stunned.A great story, interesting and likeable characters, slyly incongruous wit, classic Hitchcockian motifs and a great MacGuffin are just a few things that make the The 39 Steps the quintessential Hitchcock. sad for the people who cannot be bothered to check out this movie because of the tinny sound or the b&w photography. Forget about those superficialities and concentrate on the real values - the script, the acting, the lighting, photography and camera work -, just allow yourself to get carried away with the fast paced action, and you'll love it. in its arms, we are taken with it. His wisecracking character is out of words and must act, just as Cary Grant did in the aforementioned film. There is something lurking and we have to find out who it is and why does he need to know what he knows? I've seen this many times and will see it again. to regard 'The 39 Steps' as a practice run for Hitch's later 'North By Northwest', but I prefer the earlier movie. It may not be complex and deep, but it's great fun, and full of old fashioned movie magic. A classic thriller that is still wonderfully entertaining, and should prove to be enjoyable to almost everyone who watches it. Recommended. 	7.8	1
Walk in the Sun, A (1945)	"films since the twenties, his credits included ""All Quiet On The Western Front"", ""The Front Page"", and ""Of Mice and Men"".  In ""A Walk In The Sun"" a Milestone independent production he incorporated the successful elements of the other three and the result is one of the greatest of it's genre. It is a movie not to be missed. in 1945 because of the final scenes. Matched only by William Wellman's ""A Story of GI Joe,"" this is the best film on infantry combat produced from World War II.  Yes, yes, I've seen ""Saving Private Ryan.""  Except for the shock of the first 20 minutes, it's Steven Spielberg's three-star remembrance of his boyhood comic book war stories.  This movie offers a lot of insight into human nature.The movie is practically void of blood and gore and leaves it to the imagination of the viewer, such as when the Lieutenant is seriously wounded while on board the landing craft, with half of  his face missing.  You can imagine it and don't have to see it. one it was the hand of the German soldier with the ring on it hanging out of the wrecked armored vehicle, and the assault on the farmhouse.""It was just a little walk in the warm Italian sun, but it wasn't an easy thing.""An excellent film made from an excellent novel with an excellent cast, all making an excellent viewing experience. Most action in this movie takes place off camera, this creates a feeling of 'being there.' One character mentions that all the action he has seen he had to listen to it. The pace of the movie tends to get slow then speed up quickly.  It was quite different but for a war movie fan like myself, very entertaining. "	7.2	0
Outlaw, The (1943)	the actors are painful in their beauty. Many of the IMDb comments suggest that the film wants watching several times. I second that. It can be slow, cantankerous, giddy, sullen - but Jane's and Jack's beauty are undeniable, Walter is everybody's favorite grandfather. Toland can be thanked for giving us the movie's clarity. --And Howard... Howard was just having fun. was a lot that didn't fit well at all - including a dreadful musical score and some ham-fisted attempts at humour. The movie also includes surprisingly little gunplay for a Western. There's really not very much of interest here, but for Russell's sheer beauty as well as the over the top bizarre-ness of the whole thing, it gets a 4/10. dreadful (Tchaikovsky was it? mixed with cartoon type sounds) I still found myself admiring Russell, who for most red blooded males of my age has been a great inspiration. Like Shane, and others, I think this was a film of its time, and probably doesn't deserve to be judged by this generation, who are seeing it for the first time. Brothers romp but not nearly as intentionally funny. The whole thing is contrived, there's a lot of talk, talk, talk, and if there is some underlying message, I missed it. BUT, you have to see it for the camp value......it's really more fun than it should be. Maybe Mr. Hughes meant it that way. On second thought, I guess not. two years to pass the censors due to the shameless display of Russell's ample assets(36D). Aircraft pioneer Hughes actually designed the bra that helps showcase Russell. This is also Buetel's debut; but Huston is the one to prove his screen greatness. Probably the first sex western. Of course the fade outs leave a lot to the imagination. Worth the ballyhoo. 	5.5	0
Night of the Living Dead (1968)	"the lead character. Romero has always presented intelligent non-stereotypical black characters in his films. This film was made in 1968 while civil rights tensions were high, and the most ""in control"" character in the whole movie is a black man. If you can get past a couple of cheesy supporting performances, this is one of the best horror films ever. of the sheer hideousness of the film's basic concepts to disturb viewers, but not enough to allow them to detach from the film's protagonists.I strongly recommend this film to anybody interested in the art of film making, and to those who enjoy the horror genre, though it is hard to imagine any serious horror fan who hasn't already seen this. made). The film is still effective because it all has a feeling of impending doom. It seems hopeless, disturbing, terrifying because of the claustrophobic mood it sets. It's not the zombies that scare us, it's the idea of being trapped in a small area with nowhere to go and death itself standing right outside your door. What a brilliant film!8/10 unknown cast also makes it more realistic as none of them have any baggage.  Duane Jones is the standout actor as Ben - who is not without flaws himself.The downbeat, realistic atmosphere to the film gives it a greater sense of tension and continues right through to the very depressing conclusion.  An excellent flagship for low budget horrors. through the rest of this film and the two superb sequels that followed.This is perhaps one of the greatest low budget cult movies ever made, certainly one of the most influential, and in its brutally harrowing documentary style conclusion a harsh statement on American racial attitudes. A statement which is as relevant today as it was over thirty years ago. "	7.9	1
Beat the Devil (1953)	"turn leads to another. The film never overplays its hand, maintaining a low key tone that sets off the wickedly funny script to delightful effect. Some viewers may not get the joke--much of BEAT THE DEVIL requires the ability to appreciate covert humor--but those who do will find the movie bears repeat viewing. Recommended.Gary F. Taylor, aka GFT, Amazon Reviewer right?).The resolution is lame - the characters all look ready to leave the set and get drunk before undertaking a new film.  But this is one of the best spoofs of the noir genre and what makes it fly is the ensemble of first-rate actors in roles neatly the opposite of those they were usually seen performing.Rent it! (Please) for being unrealistic, Huston's and Capote's comic script has none-to-funny real parallels in the present day debacles of Enron and WorldCom. In ""Beat the Devil,"" greed and deceit are brilliantly juxtaposed to reveal the ultimate folly of even the most devious criminal enterprise. This is a superior black comedy that plays even better today than it did 52 years ago. Devil ground (Zoolander), but none of them ever reach it for fear of the audience not getting it, as I understand most of Beat the Devils audience of 1954 did not get it. Imagine Mike Myers playing Austin Powers straight, and not trying to be funny in all the situations he's in. To me, that would be immensely more funny. case, Bogart gave an immensely satisfying performance in his tongue-in-cheek role and the film itself has now become a regular attraction in Bogart film retrospectives... It is also an excellent example of how much Bogart had matured as an actor, since it is not easy to overcome apparently inept material and still give a performance with some meaning and substance... "	6.6	0
Cat on a Hot Tin Roof (1958)	"remains one of the most incredible displays of acting I have ever seen.""Cat on a Hot Tin Roof"" is a very appropriate title.  It is a searing, wonderfully acted film that I will not soon forget.  I recommend those who haven't seen it yet to rent it as soon as they get a chance.  A true classic. Williams's stuff is talky, and with the drabness of a typical Williams set, this can be a bit oppressive. With color, and the wonderful animation Brooks instills in all the characters, his Cat contains not a dull moment. If Brooks has given us something at odds with what Williams intended, I think he has given us something just as fine. Mae's personalities, even those which bespeak traditional values, are portrayed as petty and unimaginative.  Even if one believes that Gooper and Mae have done all the right things, they have done them for the wrong reasons. Thus the theme of the story is most clearly presented:  all that is important is to love and to express that love. right and Taylor certainly doesn't disappoint in the role. But it turns out that ultimately the film is really about the relationship between Brick and his father, not Brick and his wife. And as such it is Newman, and most especially Ives, who you will most remember. It is their work which transforms a good movie into something truly memorable. are breathtakingly beautiful in their portrayals. This is probably not a good family movie, as Brick has a serious drinking problem and Maggie IS so desperate for his affections, and probably not a good Friday/Saturday night movie, but I still love it, and will think of it fondly for the rest of my life.It rates an 8.8/10 from...the Fiend :. "	8.1	1
Last Time I Saw Paris, The (1954)	Look for Eva Gabor as a divorcée who likes Johnson and a very young Roger Moore as a tennis pro who'd like to be a kept man by Taylor.It's a nice story, but it could have been a whole lot better if MGM had actually shot the film in Paris completely and really set in the period it was written. with himself; Roger Moore as a tennis-pro gigolo; a comfy wrap-up that comes off as forced and abrupt), but Brooks keeps the proceedings passably watchable. This heady, romanticized peek into the life of Americans abroad has its allure, and, though you don't believe it for a minute, it makes you want to sip a Pastis and light up a Gitane. strong women who fill the screen with power and grace.  But with `Far From Heaven' and `The Hours' I may be wrong about forever.   I recommend this admittedly dated but charming film for anyone who wants to see what screen acting is all about. It is about thinking and Miss Taylor is a master at the craft. an older man now...57 years old.  I had to reach for my hanky several times.  The love...the joy...the tears... and the sorrow of a man for his wife and his child. Well...well...it is too bad they don't have movies like this anymore.  I miss them.  This is one I will save and enjoy seeing again someday.... yet another love triangle component for the easily side-tracked Johnson after his marriage to Taylor. Another triangle develops with a very young Roger Moore finding the eye of Taylor.Do yourself a favor and see this movie.Dan Cooper is a freelance writer/editor. He has been writing for over 30 years and has done book and movie reviews sporadically since the 1970's. 	6.2	0
Meet John Doe (1941)	"the role of Fascist D.B. Norton. This film is even more relevant today than when it was made, and I would argue that it should be viewed in high schools across the continent. Capra is asking his viewers to think critically of EVERYTHING they hear on the radio or see in papers or hear from elites, and amen to that! find all your views being voiced by different characters at various points in the tale, opening the question of just who is the average everyman that Capra is seeking to show? - and how do they relate to you?This movie is ten stars all over. Even for keen Capra fans, the expectation is surpassed by the final delivery. Thoroughly recommended. when the rest of the film is way ahead of the game.Like the equally dark `It's a Wonderful Life,' Capra's genius is that he knows how to pitch and score the important points when necessary, not only with laughter and tears, but with unyielding hope and, most significantly, with words.  It's more than any home crowd can ask for. and langs techniques in this work are absoloutly astounding. The riot scene should be looked upon as ground breaking. The performances (both the lead and supporting) are among some of the finest and most endearing of the time. Needless to say I'm going to be toot this films horn for quite some time. (I think I'll go watch it again.) rhythm of the rails is joyous. The Jesus metaphor throughout becomes heavyhanded at the very end but is saved by the dead-on final line about ""the people."" Finally, the movie succeeds not just because of its attributes that can carry over to other forms of art such as books or plays, but also because it is a uniquely cinematic experience. "	7.7	1
Algiers (1938)	"third film version of Pepe Le Moko's story with Casbah starring Tony Martin. It was a musical version that fell short of establishing Martin as a big screen draw, but the songs were some of his best selling records.Still though Boyer does a fabulous job as Pepe, though I would some day like to see Jean Gabin's version for comparison. film that have become famous over the years and it's fun just looking for things that you've heard or seen before. I'm not sure how much Warner Brother's cartoons based their stinky skunk (Pepe le Pew) on Charles Boyer's character Pepe le Moko but there has be some correlation.Anyway, Algiers is a grand piece of entertainment well worth the watching. marry an elderly wide-girthed fellow; my goodness, for her anything's better than that! There's a youngish Leonid Kinskey also appearing as a supporting actor, along with reliable Alan Hale (formerly Robin Hood's buddy, more or less) and Gene Lockhart, whom I've never seen in such a serious role as this one. It's a movie that stands the test of time. mentioned. Charles Boyer was great as Pepe La Moko, and so was Gene Lochart as the informer. To me, the ending was most tragic, and I will never forget the fading ship sailing away and Hedy's vision, never to see her lover again. No wonder its a classic. They don't make movies like these anymore, the pity of it all. a musical :in what is primarily a film noir,it's thoroughly incongruous.Many of the great lines of the French classic can be heard ,notably the famous ""I'm an informer,I'm not a hypocrite"",and the Boyer/Lamarr pairing displays a special chemistry .The black and white makes a good use of shadows and lights.If all the remakes were made with care like this one..... "	6.8	0
