Title,Cast,Genres,URL
The Lord of the Rings: The Fellowship of the Ring,"['Alan Howard', 'Noel Appleby', 'Sean Astin', 'Sala Baker', 'Sean Bean', 'Cate Blanchett', 'Orlando Bloom', 'Billy Boyd', 'Marton Csokas', 'Megan Edwards', 'Michael Elsworth', 'Mark Ferguson', 'Ian Holm', 'Christopher Lee', 'Lawrence Makoare', 'Andy Serkis', 'Brent McIntyre', 'Ian McKellen', 'Peter McKenzie', 'Sarah McLeod', 'Dominic Monaghan', 'Viggo Mortensen', 'Ian Mune', 'Craig Parker', 'Cameron Rhodes', 'John Rhys-Davies', 'Martyn Sanderson', 'Harry Sinclair', 'Liv Tyler', 'David Weatherley', 'Hugo Weaving', 'Elijah Wood', 'Victoria Beynon-Cole', 'Lee Hartley', 'Sam La Hood', 'Chris Streeter', 'Jonathan Jordan', 'Semi Kuresa', 'Clinton Ulyatt', 'Paul Bryson', 'Lance Fabian Kemp', 'Jono Manks', 'Ben Price', 'Phil Grieve', 'Billy Jackson', 'Katie Jackson', 'Peter Corrigan', 'Lori Dungey', 'Norman Forsey', 'William Johnson', 'Thomas McGinty', 'Elizabeth Moody', ""Kate O'Rourke"", 'Brian Sergent', 'Gino Acevedo', 'Betty Adams', 'Daniel Andrews', 'Matt Appleton', 'Rodney Bane', 'Timothy Bartlett', 'Jarl Benzon', 'Jørn Benzon', 'Lynden Berryman', 'Bob Blackwell', 'Ben Britton', 'Jed Brophy', 'Riley Brophy', 'Ryan Carey', 'Norman Cates', 'Merrin Cavel', 'Rachel Clentworth', 'Randall William Cook', 'Sabine Crossen', 'Tack Daniel', 'Peter Daube', 'Mana Hira Davis', 'Shane Dawson', 'Branko Dordevich', 'Rebecca Fitzgerald', 'Siosa Fonua', 'Kester Fordham', 'Xander Forterie', 'Ben Fransham', 'Mark Fry', 'Phoebe Gittins', 'Warren Green', 'Andy Gunn', 'Winham Hammond', 'Jonathan Harding', 'Zo Hartley', 'Taea Hartwell', 'Ray Henwood', 'Dave Houma', 'John Howe', 'Lani Jackson', 'Peter Jackson', 'Gareth Jensen', 'Ralph Johnson', 'Stu Johnson', 'Tim Kano', 'Sam Kelly', 'Jeff Kingsford-Brown', 'Greg Lane', 'Alan Lee', 'Sacha Lee', 'Bernie Lord', 'Peter Lyon', 'Marta Martí', 'Sharon Maxwell', 'Richard Maybery', 'Ax McClennan', 'Bret McKenzie', 'Tim McLachlan', 'Liz Merton', 'Dean Morganty', ""Greg 'Danger' Morrison"", 'Blair Morton', 'Andrew Munro', 'David J. Muzzerall', 'Timothy Patrick', 'Christy Qulliam', 'Shane Rangi', 'Chris Reid', 'Steve Reinsfield', 'Larry Rew', 'Grant Roa', 'Thomas Robins', 'Vincent Roxburgh', 'Chris Ryan', 'Jason Secto', 'Paul Shapcott', 'Samuel E. Shore', 'Mike Stearne', 'Andrew Stehlin', 'Ken Stratton', 'Jo Surgison', 'Tom Walsh', 'James Waterhouse-Brown', 'Tim Wong', 'Robert Young']","['Adventure', 'Drama', 'Fantasy']",http://www.imdb.com/title/tt0120737/
Forrest Gump,"['Tom Hanks', 'Rebecca Williams', 'Sally Field', 'Michael Conner Humphreys', 'Harold G. Herthum', 'George Kelly', 'Bob Penny', 'John Randall', 'Sam Anderson', 'Margo Moorer', 'Ione M. Telech', 'Christine Seabrook', 'John Worsham', 'Peter Dobson', 'Siobhan Fallon Hogan', 'Alexander Zemeckis', 'Logan Livingston Gomez', 'Ben Waddel', 'Elizabeth Hanks', 'Hanna Hall', 'Tyler Long', 'Christopher Jones', 'Grady Bowman', 'Kevin Mangan', 'Fay Genens', 'Frank Geyer', 'Robin Wright', 'Rob Landry', 'Jason McGuire', 'Pete Auster', 'Sonny Shroyer', 'Brett Rice', 'Ed Davis', 'Daniel C. Striepeke', 'Bruce Lucvia', 'David Brisbin', 'Kirk Ward', 'Angela Lomas', 'Timothy Record', 'Deborah McTeer', 'Mark Matheisen', 'Al Harrington', 'Jed Gillin', 'Bob Harks', 'Don Fischer', 'Kenneth Bevington', 'Michael Flannery', 'Gary Robinson', 'Mykelti Williamson', 'Marlena Smalls', 'Kitty K. Green', 'Afemo Omilami', 'Matt Wallace', 'Danté McCarthy', 'Paulie DiCocco', 'Mike Jolly', 'Michael Kemmerling', 'John Voldstad', 'Jeffrey Winner', 'Russ Wilson', 'Daniel J. Gillooly', 'Gary Sinise', 'Calvin Gadsden', 'Aaron Izbicki', 'Michael Burgess', 'Steven Griffith', 'Bill Roberson', 'Michael McFall', 'Eric Underwood', 'Steve DeRelian', 'Byron Minns', 'Stephen Bridgewater', 'Bonnie Ann Burgess', 'Scott Oliver', 'John William Galt', 'Hilary Chaplain', 'Isabel Rose', 'Jay Ross', ""Richard D'Alessandro"", 'Dick Stilwell', 'Kevin Davis', 'Michael Jace', 'Geoffrey Blake', 'Tim Perry', 'Vanessa Roth', 'Emily Carey', 'Paul Raczkowski', 'Valentine', 'Dick Cavett', 'Joe Stefanelli', 'Tiffany Salerno', 'Marla Sucharetza', 'Aloysius Gigl', 'Jack Bowden', 'Joe Alaskey', 'Lazarus Jackson', 'W. Benson Terry', 'Matt Rebenkoff', 'Peter Bannon', 'Singers of Beaufort South Carolina The Hallelujah', 'Joe Washington', 'Nora Dunfee', 'Natalie Hendrix', ""Hallie D'Amore"", 'Chiffonye Cobb', 'Juan Singleton', 'Bobby Richardson', 'Michael Mattison', 'Lenny Herb', 'Charles Boswell', 'Timothy McNeil', 'Haley Joel Osment', 'Lonnie Hamilton', 'Teresa Denton', 'Joe Abby', 'Rob Adams', 'Markus Alexander', 'Neil Armstrong', 'Marcus Batton', 'Keri-Anne Bilotta', 'Jim Boeke', 'Arthur Bremer', 'Clint Calvert', 'Troy Christian', 'Dick Clark', 'John Connally', 'Darren W. Conrad', 'Jim Damron', 'Ryan Duncan', 'James Ent', 'Gerald Ford', 'Michael Garvey', 'Christopher James Hall', 'Bryan Hanna', 'Ellsworth Hanna', 'Jeanne Hanna', 'Zach Hanner', 'John Glenn Harding', 'Bob Hope', 'Russ Isles', 'Lyndon Johnson', 'Shann Johnson', 'Jim Keller', 'John F. Kennedy', 'Robert F. Kennedy', 'Aaron Michael Lacey', 'John Lennon', 'Andrew Lepper', 'Jacqueline Lovell', 'Richard Nixon', ""Darrell O'Cook"", 'Shawn Michael Perry', 'Elvis Presley', 'Ronald Reagan', 'Mark A. Rich', 'Kurt Russell', 'Brendan Shanahan', 'William Shipman', 'Robb Skyler', 'John-Michael Steele', 'Mary Ellen Trainor', 'USC Trojan Marching Band', 'George Wallace', 'Eric Alan Wendell', 'Zhuang Zedong']","['Drama', 'Romance']",http://www.imdb.com/title/tt0109830/
Star Wars: Episode V - The Empire Strikes Back,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Peter Mayhew', 'Kenny Baker', 'Frank Oz', 'Alec Guinness', 'Jeremy Bulloch', 'John Hollis', 'Jack Purvis', 'Des Webb', 'Clive Revill', 'Kenneth Colley', 'Julian Glover', 'Michael Sheard', 'Michael Culver', 'John Dicks', 'Milton Johns', 'Mark Jones', 'Oliver Maguire', 'Robin Scobey', 'Bruce Boa', 'Christopher Malcolm', 'Denis Lawson', 'Richard Oldfield', 'John Morton', 'Ian Liston', 'John Ratzenberger', 'Jack McKenzie', 'Jerry Harte', 'Norman Chancer', 'Norwich Duff', 'Ray Hassett', 'Brigitte Kahn', 'Burnell Tucker', 'Bob Anderson', 'Alan Austen', 'Lightning Bear', 'Richard Bonehill', 'Stephen Buchanan', 'Chris Bunn', 'Mercedes Burleigh', 'Maurice Bush', 'Trevor Butterfield', 'John Cannon', 'Mark Capri', 'Tony Clarkin', 'Shaun Curry', 'Martin Dew', 'Peter Diamond', 'Jim Dowdall', 'Ian Durrant', 'Marjorie Eaton', 'Mike Edmonds', 'Tom Egeland', 'Stephanie English', 'Stuart Fell', 'Tom Flood', 'Alan Flyng', 'Michael A. Frandy', 'Patrick Ginter', 'Alan Harris', 'Walter Henry', 'Tiffany Hillkurtz', 'Susie Hudson', 'Paul Jerricho', 'Joe Johnston', 'James Earl Jones', 'Arve Juritzen', 'Paul Klein', 'Ian McDiarmid', 'Mac McDonald', 'Ralph McQuarrie', 'Steve Meek', 'Temuera Morrison', 'Ralph Morse', 'Cathy Munroe', 'C. Andrew Nelson', 'Chris Parsons', 'Quentin Pierre', 'Terry Richards', 'Doug Robinson', 'Peter Ross-Murray', 'Peter Roy', 'Michael Santiago', 'Richard Sidoli', 'Tony Smart', 'Alan Swaden', 'Marolyn Turk', 'Harold Weed', 'Treat Williams', 'Jason Wingreen']","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",http://www.imdb.com/title/tt0080684/
Inception,"['Leonardo DiCaprio', 'Joseph Gordon-Levitt', 'Ellen Page', 'Tom Hardy', 'Ken Watanabe', 'Dileep Rao', 'Cillian Murphy', 'Tom Berenger', 'Marion Cotillard', 'Pete Postlethwaite', 'Michael Caine', 'Lukas Haas', 'Tai-Li Lee', 'Claire Geare', 'Magnus Nolan', 'Taylor Geare', 'Johnathan Geare', 'Tohoru Masamune', 'Yuji Okumoto', 'Earl Cameron', 'Ryan Hayward', 'Miranda Nolan', 'Russ Fega', 'Tim Kelleher', 'Talulah Riley', 'Nicolas Clerc', 'Coralie Dedykere', 'Silvie Laguna', 'Virgile Bramly', 'Jean-Michel Dagory', 'Helena Cullinan', 'Mark Fleischmann', 'Shelley Lang', 'Adam Cole', 'Jack Murray', 'Kraig Thornber', 'Angela Nathenson', 'Natasha Beaumont', 'Marc Raducci', 'Carl Gilliard', 'Jill Maddrell', 'Alex Lombard', 'Nicole Pulliam', 'Peter Basham', 'Michael Gaston', 'Felix Scott', 'Andrew Pleavin', 'Lisa Reynolds', 'Jason Tendell', 'Jack Gilroy', 'Shannon Welles', 'Michael August', 'Ken Bahn', 'Hélène Cardona', 'John Ceallach', 'Garvin Cross', 'Youlanda Davis', 'Julie Eagleton', 'Seve Esposito', 'Marcus Everett', 'Zachary Christopher Fay', 'Daniel Girondeaud', 'Natalie Goldwin', 'Andrew Hoagland', 'Marguerite Gioia Insolia', 'Charles Jarrell', 'Seong-hwan Jo', 'Alonzo F. Jones', 'Ben Key', 'Mobin Khan', 'Shunsaku Kudô', 'Leticia LaBelle', 'John Lawson', 'Jean-Christophe Leger', 'François-Marie Nivon', 'Scott Pretty', 'Benjamin Riley', 'Norman Saleet', 'Colin Smith', 'Affan Tareen']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",http://www.imdb.com/title/tt1375666/
The Lord of the Rings: The Two Towers,"['Bruce Allpress', 'Sean Astin', 'John Bach', 'Sala Baker', 'Cate Blanchett', 'Orlando Bloom', 'Billy Boyd', 'Jed Brophy', 'Sam Comery', 'Brad Dourif', 'Calum Gittins', 'Bernard Hill', 'Bruce Hopkins', 'Paris Howe Strewe', 'Christopher Lee', 'Nathaniel Lees', 'John Leigh', 'Robbie Magasiva', 'Robyn Malcolm', 'Ian McKellen', 'Dominic Monaghan', 'Viggo Mortensen', 'Miranda Otto', 'Craig Parker', 'Bruce Phillips', 'Robert Pollock', 'John Rhys-Davies', 'Andy Serkis', 'Olivia Tennet', 'Ray Trickitt', 'Liv Tyler', 'Karl Urban', 'Stephen Ure', 'Hugo Weaving', 'David Wenham', 'Elijah Wood', 'Victoria Beynon-Cole', 'Lee Hartley', 'Phil Grieve', 'Billy Jackson', 'Katie Jackson', 'Sean Bean', 'Phillip Spencer Harris', 'Timothy Lee', 'John Noble', 'Margaret Adams', 'Jo Alexander', 'Richard Alexander', 'Geoff Allen', 'Frazer Anderson', 'Daniel Andrews', 'Ben Barrington', 'Jarl Benzon', 'Jørn Benzon', 'Owen Black', 'Dorothy Anne Bonner', 'Ben Britton', 'Riley Brophy', 'Alistair Browning', 'Alix Bushnell', 'Sean Button', 'Ryan Carey', 'Erin Cassie', 'Robert Catto', 'Rodney Cook', 'Kelly Corbishley', 'Tack Daniel', 'Augie Davis', 'Mana Hira Davis', 'Shane Dawson', 'Riksta Delux', 'Karlos Drinkwater', 'Aron Eastwood', 'Frank Edwards', 'Clint Elvy', 'Alexia Fairbrother', 'Daniel Falconer', 'David Gatward Ferguson', 'Sean Fitzpatrick', 'Siosa Fonua', 'Kester Fordham', 'Michael Fowler', 'Ben Fransham', 'Frank Goldingham', 'Andy Gunn', 'Winham Hammond', 'June Hancock', 'Jonathan Harding', 'Michael Harrison', 'Dan Hennah', 'Liz Hewson', 'Paul Holmes', 'Jason Hood', 'Joe Hopkins', 'Tom Hopkins', 'Davey Hughes', 'Lani Jackson', 'Peter Jackson', 'Gareth Jensen', 'Ralph Johnson', 'Are Manea Karati', 'Sam Kelly', 'Ron Kerkmeester', 'Richard Knowles', 'Sandro Kopp', 'Sam La Hood', 'Greg Lane', 'Don Langridge', 'Jaime Lawrence', 'Michael Lawrence', 'Alan Lee', 'Cameron Lemon', 'Alexander Lindsay', 'Lance Louez', 'Jono Manks', 'Brent McIntyre', 'Dra McKay', 'Joseph Mika-Hunt', 'Dean Morganty', 'Henry Mortensen', 'Francis Mountjoy', 'Paul Norell', ""Willow O'Shea"", 'Barrie M. Osborne', 'Wayne Phillips', 'Nooroa Poa', 'Allan Poppleton', 'Gareth Reeves', 'Miranda Rivers', 'Campbell Rousselle', 'Matthew Saville', 'Jeremy Sciascia', 'Jason Secto', 'Samuel E. Shore', 'Shaneel Sidal', 'Allan Smith', 'Dianne Smith', 'Ken Stratton', 'Sarah Thomas', 'Marcus Thorne', 'Robbie Titchener', 'Greg Tozer', 'Piripi Waretini', 'Tim Wong', 'Hannah Wood', 'John Wraight', 'Kelley Kerr Young', 'Robert Young']","['Adventure', 'Drama', 'Fantasy']",http://www.imdb.com/title/tt0167261/
One Flew Over the Cuckoo's Nest,"['Jack Nicholson', 'Louise Fletcher', 'Will Sampson', 'Michael Berryman', 'Alonzo Brown', 'Peter Brocco', 'Scatman Crothers', 'Dean R. Brooks', 'Mwako Cumbuka', 'Danny DeVito', 'William Duell', 'Josip Elic', 'Lan Fendors', 'Nathan George', 'Ken Kenny', 'Mel Lambert', 'Sydney Lassick', 'Kay Lee', 'Christopher Lloyd', 'Dwight Marfield', 'Ted Markland', 'Louisa Moritz', 'William Redfield', 'Philip Roth', 'Mimi Sarkisian', 'Vincent Schiavelli', 'Mews Small', 'Delos V. Smith Jr.', 'Tin Welch', 'Brad Dourif', 'Aurore Clément', 'Bill Gratton', 'Anjelica Huston', 'Audrey Landers', 'Tom McCall', 'James V. Shore', 'Saul Zaentz']",['Drama'],http://www.imdb.com/title/tt0073486/
Goodfellas,"['Robert De Niro', 'Ray Liotta', 'Joe Pesci', 'Lorraine Bracco', 'Paul Sorvino', 'Frank Sivero', 'Tony Darrow', 'Mike Starr', 'Frank Vincent', 'Chuck Low', 'Frank DiLeo', 'Henny Youngman', 'Gina Mastrogiacomo', 'Catherine Scorsese', 'Charles Scorsese', 'Suzanne Shepherd', 'Debi Mazar', 'Margo Winkler', 'Welker White', 'Jerry Vale', 'Julie Garfield', 'Christopher Serrone', 'Elaine Kagan', 'Beau Starr', 'Kevin Corrigan', 'Michael Imperioli', 'Robbie Vinton', 'Johnny Williams', 'Daniel P. Conte', 'Tony Conforti', 'Frank Pellegrino', 'Ronald Maccone', 'Tony Sirico', ""Joseph D'Onofrio"", 'Steve Forleo', 'Richard Dioguardi', 'Frank Adonis', 'John Manca', 'Joseph Bono', 'Katherine Wallach', 'Mark Evan Jacobs', 'Angela Pietropinto', 'Marianne Leone', 'Marie Michaels', 'LoNardo', 'Melissa Prophet', 'Illeana Douglas', 'Susan Varon', 'Elizabeth Whitcraft', 'Clem Caserta', 'Samuel L. Jackson', 'Fran McGee', 'Paul Herman', 'Edward McDonald', 'Edward Hayes', 'Daniela Barbosa', 'Gina Mattia', 'Joel Calendrillo', 'Anthony Valentin', 'Edward D. Murphy', 'Michael Citriniti', 'Peter Hock', 'Erasmus C. Alfano', 'John Di Benedetto', 'Manny Alfaro', 'Thomas Lowry', 'Margaret Smith', 'Richard Mullally', 'Frank Albanese', 'Paul McIsaac', 'Bob Golub', 'Louis Eppolito', 'Tony Lip', 'Mikey Black', 'Peter Cicale', 'Anthony Powers', 'Vincent Pastore', 'Anthony Alessandro', 'Victor Colicchio', 'Mike Contessa', 'Philip Suriano', 'Paul Mougey', 'Norman Barbera', 'Anthony Polemeni', 'James Quattrochi', 'Lawrence Sacco', 'Dino Laudicina', 'Thomas E. Camuti', 'Andrew Scudiero', 'Irving Welzer', 'Jesse Kirtzman', 'Russell Halley', 'Spencer Bradley', 'Bob Altman', 'Joanna Bennett', 'Gayle Lewis', 'Gaetano Lisi', 'Luke Walter', 'Ed Deacy', 'Larry Silvestri', ""John 'Cha Cha' Ciarcia"", 'Vito Picone', 'Janis Corsair', 'Frank Aquilino', 'Lisa Dapolito', 'Michael Calandrino', 'Vito Antuofermo', 'Vito Balsamo', 'Peter Fain', 'Vincent Gallo', 'Gaetano LoGiudice', 'Garry Pastore', 'Nicole Burdette', 'Stella Keitel', 'Dominique DeVito', 'Michaelangelo Graziano', 'Paula Kcira', 'Nadine Kay', 'Tony Ellis', 'Peter Onorati', 'Jamie De Roy', 'Joel Blake', 'H. Clay Dear', 'Thomas Hewson', 'Gene Canfield', 'Margaux Guerard', 'Violet Gaynor', 'Tobin Bell', 'Berlinda Tolbert', 'Nancy Cassaro', 'Adam Wandt', 'Joe Gioco', 'Isiah Whitlock Jr.', 'Alyson Jones', 'Ruby Gaynor', 'Bo Dietl', 'G.W. Bailey', 'Steve Baker', 'Lisa Bostnar', 'Linda Carola', 'Anthony Caso', 'Frank Cassini', 'George Gerard', 'Matthew T. Gitkin', 'Richard Goteri', 'Debbee Hinchcliffe', 'Al Jolson', 'Diane Kimbrell', 'Anibal O. Lleras', 'Joseph Oliveira', 'Charles Pendelton', 'Louis Perez', 'Jeffrey Rollins', 'Robert Sedona', 'Barry Squitieri', 'Drew Stanley', 'Frank Stellato', 'Billy L. Sullivan', 'Nick Vallelonga']","['Crime', 'Drama']",http://www.imdb.com/title/tt0099685/
The Matrix,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Gloria Foster', 'Joe Pantoliano', 'Marcus Chong', 'Julian Arahanga', 'Matt Doran', 'Belinda McClory', 'Anthony Ray Parker', 'Paul Goddard', 'Robert Taylor', 'David Aston', 'Marc Aden Gray', 'Ada Nicodemou', 'Deni Gordon', 'Rowan Witt', 'Eleanor Witt', 'Tamara Brown', 'Janaya Pender', 'Adryn White', 'Natalie Tjen', 'Bill Young', ""David O'Connor"", 'Jeremy Ball', 'Fiona Johnson', 'Harry Lawrence', 'Steve Dodd', 'Luke Quinton', 'Lawrence Woodward', 'Michael Butcher', 'Bernard Ledger', 'Robert Simper', 'Chris Pattinson', 'Nigel Harbach', 'Mike Duncan', 'Nash Edgerton', 'Rana Morrison']","['Action', 'Sci-Fi']",http://www.imdb.com/title/tt0133093/
Seven Samurai,"['Toshirô Mifune', 'Takashi Shimura', 'Keiko Tsushima', 'Yukiko Shimazaki', 'Kamatari Fujiwara', 'Daisuke Katô', 'Isao Kimura', 'Minoru Chiaki', 'Seiji Miyaguchi', 'Yoshio Kosugi', 'Bokuzen Hidari', 'Yoshio Inaba', 'Yoshio Tsuchiya', 'Kokuten Kôdô', 'Eijirô Tôno', 'Kichijirô Ueda', 'Jun Tatara', 'Atsushi Watanabe', 'Toranosuke Ogawa', 'Isao Yamagata', 'Sôjin Kamiyama', 'Gen Shimizu', 'Keiji Sakakida', 'Shinpei Takagi', 'Shin Ôtomo', 'Toshio Takahara', 'Hiroshi Sugi', 'Hiroshi Hayashi', 'Sachio Sakai', 'Sôkichi Maki', 'Ichirô Chiba', 'Noriko Sengoku', 'Noriko Honma', 'Masanobu Ôkubo', 'Etsuo Saijô', 'Minoru Itô', 'Haruya Sakamoto', 'Gorô Sakurai', 'Hideo Shibuya', 'Kiyoshi Kamoda', 'Senkichi Ômura', 'Takashi Narita', 'Shôichi Hirose', 'Kôji Uno', 'Masaaki Tachibana', 'Kamayuki Tsubono', 'Taiji Naka', 'Chindanji Miyagawa', 'Shigemi Sunagawa', 'Akira Tani', 'Akio Kusama', 'Ryûtarô Amami', 'Jun Mikami', 'Haruo Nakajima', 'Sanpei Mine', 'Masahide Matsushita', 'Kaneo Ikeda', 'Takuzô Kumagai', 'Ippei Kawagoe', 'Jirô Suzukawa', 'Junpei Natsuki', 'Kyôichi Kamiyama', 'Haruo Suzuki', 'Gorô Amano', 'Akira Kitchôji', 'Kôji Iwamoto', 'Hiroshi Akitsu', 'Akira Yamada', 'Kazuo Imai', 'Eisuke Nakanishi', 'Toku Ihara', 'Hideo Ôtsuka', 'Tokio Ôkawa', 'Yasuhisa Tsutsumi', 'Yasumasa Ônishi', 'Tsuneo Katagiri', 'Megeru Shimoda', 'Masayoshi Kawabe', 'Shigeo Katô', 'Yoshikazu Kawamata', 'Takeshi Seki', 'Haruko Toyama', 'Tsuruko Mano', 'Matsue Ono', 'Tsurue Ichimanji', 'Masako Ôshiro', 'Kyôko Ozawa', 'Michiko Kadono', 'Toshiko Nakano', 'Shizuko Azuma', 'Keiko Mori', 'Michiko Kawabe', 'Yûko Togawa', 'Yayoko Kitano', 'Misao Suyama', 'Toriko Takahara', 'Takeshi Katô', 'Tatsuya Nakadai', 'Ken Utsui', 'Ren Yamamoto']","['Adventure', 'Drama']",http://www.imdb.com/title/tt0047478/
City of God,"['Alexandre Rodrigues', 'Leandro Firmino', 'Phellipe Haagensen', 'Douglas Silva', 'Jonathan Haagensen', 'Matheus Nachtergaele', 'Seu Jorge', 'Jefechander Suplino', 'Alice Braga', 'Emerson Gomes', 'Edson Oliveira', 'Michel Gomes', 'Roberta Rodrigues', 'Luis Otávio', 'Kiko Marques', 'Gustavo Engrácia', 'Darlan Cunha', 'Robson Rocha', 'Thiago Martins', 'Leandra Miranda', 'Graziella Moretto', 'Renato de Souza', 'Karina Falcão', 'Sabrina Rosa', 'Rubens Sabino', ""Marcos 'Kikito' Junqueira"", 'Edson Montenegro', 'Gero Camilo', 'Felipe Paulino', 'Daniel Zettel', 'Charles Paraventi', 'Luiz Carlos Ribeiro Seixas', ""Paulo 'Jacaré' César"", 'Dani Ornellas', 'Bernardo Santos', 'Diego Batista', 'Diego Ferreira', 'Marcio Vinicios', 'Micael', 'Rafael de Castro', 'Ramon Francisco', 'Thiago Wallace', 'Alexander Cerqueira', ""Alexandre 'China' Tavares"", 'André Pires Martins', 'António Rodrigues', 'Bartolomeu Braga', 'Carlos Henrique Avernas', 'Cláudio César', 'Cleiton Ventura', 'Damião Firmino', 'Euclides Garcia', 'Fábio Castor Conceição', 'Felipe Nogueira', 'Ivan Martins', 'John Lima', 'Jonas Michel', 'Leandro Lucas', 'Leandro Dias Batista', 'Lúcio Andrey', 'Luis Carlos Rodrigues Oliveira', 'Luís Nascimento', 'Marcello Melo Jr.', 'Márcio Costa', 'Mário Luiz Costa Oliveira', 'Nelson Amaral', ""Omar 'Mazinho' Barcelos"", 'Otto Amorim', 'Peter Soares', 'Rafael de Souza', 'Roberto Miguez', ""Rómulo 'Guinomo' Sech"", 'Ruy Vitório', 'Sérgio Bispo', 'Alex dos Santos', 'Anderson Bruno Marques', 'Anderson Lugão', 'André Luiz Mendes', 'Antoni Guedes', 'Bruno Ricardo', 'Charles Samuel', 'Éder Júlio Martins', ""Eduardo 'BR' Piranha"", 'Erick Oliveira', ""Fábio 'Dog' da Cunha"", 'Felipe Villela Mendonça', 'Frederico Lins', 'Guilherme Estevam', 'Guilherme William', 'Harlem Teixeira', 'Leandro Gonçalves', 'Leandro Lima', 'Leiz Moreira', 'Leonardo Melo', 'Luis Carlos Oliveira', 'Marcelo Melo', ""Marcello 'Máscara' Alves"", 'Wallace Araújo', 'Wallace Nascimento', ""Wanderson 'Petão' Lopes"", 'Wellington Costa Ricardo', 'Wemerson Gonçalves', 'Wendel Barros', 'Yuri Krushewsky', 'Anderson Faria', 'Arlindo Lopes', 'Carol Meirelles', ""Carlos 'Lencinho' Smith"", 'Christiano', 'Diego Mendes', 'Jéssica da Silva', 'Luciana Roque', 'Marina Mandonça Pinheiro', 'Michele Gonçalves', 'Pierre dos Santos', 'Renan Monteiro', 'Vinicius Faria', 'Delano Valentim', 'Ed Money', 'Fabiano Gonçalves', 'Felipe Porto', 'Francisco Marcos', 'Leo Generoso', 'Marcelo António Santos', 'Marcelo Araújo', 'Marcos Viana', 'Maurício Figueiras', 'Ricardo Lira', 'Ricardo Rocha da Silva', 'Wagner Mello', 'Waldeck Roque', 'Júlio César Siqueira', 'Denise Fonseca', 'Adão Xalebaradã', 'Edward Boggiss', 'Guti Fraga', 'Babu Santana', 'Marcello Costa', 'Marcos Coutinho', 'João Soares', 'Rafael Fontenele', 'Rosangela Rodrigues', 'Jota Farias', 'Mary Sheila', 'Gil Torres', 'Paulo Lins', 'Christian Duurvoort', 'Olivia Araújo', 'Sérgio Chapelin', 'Manuel Machado', 'Tulé Peak']","['Crime', 'Drama']",http://www.imdb.com/title/tt0317248/
Se7en,"['Morgan Freeman', 'Andrew Kevin Walker', 'Daniel Zacapa', 'Brad Pitt', 'Gwyneth Paltrow', 'John Cassini', 'Bob Mack', 'Peter Crombie', 'Reg E. Cathey', 'R. Lee Ermey', 'George Christy', 'Endre Hules', 'Hawthorne James', 'William Davidson', 'Bob Collins', 'Jimmy Dale Hartsell', 'Richard Roundtree', 'Charline Su', 'Dominique Jennings', 'Allan Kolman', 'Beverly Burke', 'Gene Borkan', 'Julie Araskog', 'Mario Di Donato', 'Alfonso Freeman', 'John C. McGinley', 'Harrison White', 'Bob Stephenson', 'Michael Reid MacKay', 'Kevin Spacey', 'Richard Portnow', 'Tudor Sherrard', 'Mark Boone Junior', 'Pamala Tyson', 'Lennie Loftin', 'Sarah Reinhardt', 'Emily Wagner', 'Martin Serene', 'Michael Massee', 'David Correia', 'Ron Blair', 'Cat Mueller', 'Leland Orser', 'Lexie Bigham', 'Evan Mirand', 'Paul Eckstein', 'Harris Savides', 'Rachel Flanagan', 'Heidi Schanz', 'Brian Evers', 'Shannon Wilcox', 'Richard Schiff', 'James Deeth', 'John Santin', 'Charles A. Tamburro', 'Richmond Arquette', 'Duffy Gaver', 'Charles S. Dutton', 'Gregory Fennell', 'Arthur Max']","['Crime', 'Drama', 'Mystery', 'Thriller']",http://www.imdb.com/title/tt0114369/
